Wavenumber,Transmission
cm^{-1},a.u.
3219.146,0.63983
3218.1816,0.63952
3217.2172,0.63868
3216.2528,0.63857
3215.2885,0.63952
3214.3241,0.64063
3213.3597,0.64136
3212.3953,0.64151
3211.4309,0.6414
3210.4665,0.64167
3209.5021,0.64224
3208.5377,0.64278
3207.5733,0.64366
3206.6089,0.64496
3205.6445,0.64584
3204.6801,0.64622
3203.7157,0.64649
3202.7513,0.6466
3201.7869,0.64675
3200.8225,0.64718
3199.8582,0.64767
3198.8938,0.64817
3197.9294,0.64886
3196.965,0.64997
3196.0006,0.65158
3195.0362,0.65303
3194.0718,0.65368
3193.1074,0.65418
3192.143,0.65494
3191.1786,0.65552
3190.2142,0.65594
3189.2498,0.65628
3188.2854,0.65655
3187.321,0.65739
3186.3566,0.65885
3185.3922,0.66015
3184.4279,0.66107
3183.4635,0.66176
3182.4991,0.6621
3181.5347,0.66199
3180.5703,0.66218
3179.6059,0.66294
3178.6415,0.66367
3177.6771,0.66398
3176.7127,0.66428
3175.7483,0.66497
3174.7839,0.66631
3173.8195,0.66792
3172.8551,0.66945
3171.8907,0.67098
3170.9263,0.67239
3169.9619,0.67339
3168.9976,0.67381
3168.0332,0.67373
3167.0688,0.67373
3166.1044,0.67442
3165.14,0.67603
3164.1756,0.67756
3163.2112,0.67802
3162.2468,0.67817
3161.2824,0.67886
3160.318,0.67986
3159.3536,0.68066
3158.3892,0.68127
3157.4248,0.68211
3156.4604,0.68315
3155.4961,0.68437
3154.5316,0.68571
3153.5673,0.6869
3152.6029,0.68789
3151.6385,0.68889
3150.6741,0.68973
3149.7097,0.69011
3148.7453,0.69019
3147.7809,0.69084
3146.8165,0.6916
3145.8521,0.69203
3144.8877,0.69302
3143.9233,0.69413
3142.9589,0.6944
3141.9945,0.69463
3141.0301,0.69585
3140.0658,0.69704
3139.1013,0.69754
3138.137,0.69769
3137.1726,0.69765
3136.2082,0.69803
3135.2438,0.69941
3134.2794,0.70083
3133.315,0.70159
3132.3506,0.70178
3131.3862,0.70209
3130.4218,0.70308
3129.4574,0.70396
3128.493,0.70404
3127.5286,0.70408
3126.5642,0.70442
3125.5998,0.7045
3124.6355,0.704
3123.671,0.70347
3122.7067,0.7037
3121.7423,0.70442
3120.7779,0.70511
3119.8135,0.70553
3118.8491,0.70561
3117.8847,0.70538
3116.9203,0.70553
3115.9559,0.70641
3114.9915,0.70714
3114.0271,0.70749
3113.0627,0.7076
3112.0983,0.70764
3111.1339,0.70771
3110.1695,0.70764
3109.2051,0.70741
3108.2408,0.70752
3107.2764,0.70752
3106.312,0.70718
3105.3476,0.70687
3104.3832,0.7063
3103.4188,0.70572
3102.4544,0.70576
3101.49,0.70588
3100.5256,0.70584
3099.5612,0.70638
3098.5968,0.70722
3097.6324,0.70768
3096.668,0.70722
3095.7036,0.7066
3094.7393,0.70691
3093.7748,0.70741
3092.8105,0.70764
3091.8461,0.70771
3090.8817,0.70764
3089.9173,0.70749
3088.9529,0.7076
3087.9885,0.70783
3087.0241,0.70791
3086.0597,0.70779
3085.0953,0.7076
3084.1309,0.70756
3083.1665,0.70817
3082.2021,0.70944
3081.2377,0.71039
3080.2733,0.71043
3079.309,0.7099
3078.3445,0.70967
3077.3802,0.70986
3076.4158,0.7102
3075.4514,0.71085
3074.487,0.71177
3073.5226,0.71246
3072.5582,0.71257
3071.5938,0.71261
3070.6294,0.71319
3069.665,0.71372
3068.7006,0.71418
3067.7362,0.7151
3066.7718,0.71587
3065.8074,0.71636
3064.843,0.71747
3063.8787,0.71897
3062.9142,0.72011
3061.9499,0.72096
3060.9855,0.72164
3060.0211,0.72214
3059.0567,0.72287
3058.0923,0.72383
3057.1279,0.72417
3056.1635,0.7244
3055.1991,0.72543
3054.2347,0.72658
3053.2703,0.727
3052.3059,0.72735
3051.3415,0.72834
3050.3771,0.72937
3049.4127,0.72953
3048.4484,0.72953
3047.484,0.73037
3046.5196,0.73175
3045.5552,0.73274
3044.5908,0.73339
3043.6264,0.7342
3042.662,0.73523
3041.6976,0.73603
3040.7332,0.73684
3039.7688,0.7381
3038.8044,0.73951
3037.84,0.74059
3036.8756,0.74108
3035.9112,0.74135
3034.9468,0.74193
3033.9824,0.74281
3033.0181,0.74376
3032.0537,0.74445
3031.0893,0.74491
3030.1249,0.74552
3029.1605,0.74644
3028.1961,0.74744
3027.2317,0.74839
3026.2673,0.74897
3025.3029,0.74889
3024.3385,0.74901
3023.3741,0.75004
3022.4097,0.75138
3021.4453,0.75249
3020.4809,0.75329
3019.5165,0.75337
3018.5521,0.75329
3017.5878,0.75406
3016.6234,0.7552
3015.659,0.75601
3014.6946,0.75674
3013.7302,0.75723
3012.7658,0.75723
3011.8014,0.75731
3010.837,0.75742
3009.8726,0.75742
3008.9082,0.75788
3007.9438,0.75888
3006.9794,0.75995
3006.015,0.76052
3005.0506,0.76033
3004.0862,0.76022
3003.1218,0.76075
3002.1575,0.7614
3001.1931,0.76171
3000.2287,0.76163
2999.2643,0.76163
2998.2999,0.7619
2997.3355,0.76217
2996.3711,0.76228
2995.4067,0.76198
2994.4423,0.76125
2993.4779,0.76091
2992.5135,0.76148
2991.5491,0.76221
2990.5847,0.76202
2989.6203,0.76121
2988.6559,0.76094
2987.6916,0.76087
2986.7272,0.76049
2985.7628,0.76003
2984.7984,0.75949
2983.834,0.75892
2982.8696,0.75846
2981.9052,0.75804
2980.9408,0.75758
2979.9764,0.75635
2979.012,0.75429
2978.0476,0.75253
2977.0832,0.75176
2976.1188,0.75115
2975.1544,0.75015
2974.19,0.74912
2973.2256,0.74839
2972.2613,0.7479
2971.2969,0.74705
2970.3325,0.74537
2969.3681,0.74342
2968.4037,0.742
2967.4393,0.74093
2966.4749,0.74017
2965.5105,0.73936
2964.5461,0.73791
2963.5817,0.73596
2962.6173,0.73416
2961.6529,0.7327
2960.6885,0.73171
2959.7241,0.73102
2958.7597,0.72991
2957.7953,0.72846
2956.831,0.72742
2955.8666,0.7265
2954.9022,0.72543
2953.9378,0.7249
2952.9734,0.72478
2952.009,0.72474
2951.0446,0.72474
2950.0802,0.72448
2949.1158,0.72371
2948.1514,0.72275
2947.187,0.7221
2946.2226,0.72126
2945.2582,0.72023
2944.2938,0.71977
2943.3294,0.71897
2942.365,0.71698
2941.4007,0.71487
2940.4363,0.71319
2939.4719,0.71154
2938.5075,0.70986
2937.5431,0.70798
2936.5787,0.70576
2935.6143,0.70324
2934.6499,0.70052
2933.6855,0.69826
2932.7211,0.69643
2931.7567,0.69428
2930.7923,0.69199
2929.8279,0.69038
2928.8635,0.68946
2927.8991,0.6887
2926.9347,0.68755
2925.9704,0.68625
2925.006,0.68556
2924.0416,0.68529
2923.0772,0.68475
2922.1128,0.68418
2921.1484,0.68433
2920.184,0.68525
2919.2196,0.68629
2918.2552,0.68732
2917.2908,0.68847
2916.3264,0.68896
2915.362,0.68862
2914.3976,0.68827
2913.4332,0.68827
2912.4688,0.68785
2911.5044,0.68697
2910.5401,0.68651
2909.5757,0.68671
2908.6113,0.6864
2907.6469,0.68491
2906.6825,0.68322
2905.7181,0.68227
2904.7537,0.68108
2903.7893,0.67886
2902.8249,0.67614
2901.8605,0.67408
2900.8961,0.67285
2899.9317,0.6714
2898.9673,0.66945
2898.0029,0.66795
2897.0386,0.6678
2896.0741,0.6688
2895.1098,0.6701
2894.1454,0.67117
2893.181,0.67197
2892.2166,0.67297
2891.2522,0.67423
2890.2878,0.67607
2889.3234,0.67829
2888.359,0.68047
2887.3946,0.68227
2886.4302,0.68368
2885.4658,0.68506
2884.5014,0.68667
2883.537,0.68805
2882.5726,0.68916
2881.6083,0.6903
2880.6438,0.6913
2879.6795,0.69214
2878.7151,0.69294
2877.7507,0.69367
2876.7863,0.69463
2875.8219,0.69566
2874.8575,0.69608
2873.8931,0.69578
2872.9287,0.6957
2871.9643,0.69593
2870.9999,0.69558
2870.0355,0.69444
2869.0711,0.69375
2868.1067,0.69398
2867.1423,0.69417
2866.1779,0.69356
2865.2135,0.69275
2864.2492,0.69218
2863.2848,0.69191
2862.3204,0.69203
2861.356,0.69283
2860.3916,0.69417
2859.4272,0.69574
2858.4628,0.69727
2857.4984,0.69834
2856.534,0.69953
2855.5696,0.70109
2854.6052,0.70251
2853.6408,0.70431
2852.6764,0.70741
2851.712,0.71135
2850.7476,0.7151
2849.7833,0.71835
2848.8189,0.72149
2847.8545,0.72501
2846.8901,0.72914
2845.9257,0.73385
2844.9613,0.73814
2843.9969,0.74147
2843.0325,0.74426
2842.0681,0.74682
2841.1037,0.74939
