X,Y,I,In
0.86,8.5697,28,73.6842105263158
0.86,8.58485,30,78.9473684210526
0.86,8.6,14,36.8421052631579
0.86,8.61515,12,31.5789473684211
0.86,8.6303,11,28.9473684210526
0.86,8.64545,8,21.0526315789474
0.86,8.6606,5,13.1578947368421
0.86,8.67575,2,5.26315789473684
0.86,8.6909,0,0
0.86,8.70605,2,5.26315789473684
0.86,8.7212,0,0
0.86,8.73635,0,0
0.86,8.7515,0,0
0.86,8.76665,2,5.26315789473684
0.86,8.7818,1,2.63157894736842
0.86,8.79695,2,5.26315789473684
0.86,8.8121,0,0
0.86,8.82725,1,2.63157894736842
0.86,8.8424,2,5.26315789473684
0.86,8.8576,0,0
0.86,8.87275,1,2.63157894736842
0.86,8.8879,0,0
0.86,8.90305,0,0
0.86,8.9182,0,0
0.86,8.93335,2,5.26315789473684
0.86,8.9485,2,5.26315789473684
0.86,8.96365,0,0
0.86,8.9788,1,2.63157894736842
0.86,8.99395,0,0
0.86,9.0091,0,0
0.86,9.02425,1,2.63157894736842
0.86,9.0394,0,0
0.86,9.05455,1,2.63157894736842
0.86,9.0697,0,0
0.86,9.08485,0,0
0.86,9.1,0,0
0.875,8.1,0,0
0.875,8.11515,3,7.89473684210526
0.875,8.1303,0,0
0.875,8.14545,1,2.63157894736842
0.875,8.1606,0,0
0.875,8.17575,2,5.26315789473684
0.875,8.1909,1,2.63157894736842
0.875,8.20605,3,7.89473684210526
0.875,8.2212,13,34.2105263157895
0.875,8.23635,20,52.6315789473684
0.875,8.2515,29,76.3157894736842
0.875,8.26665,30,78.9473684210526
0.875,8.2818,32,84.2105263157895
0.875,8.29695,20,52.6315789473684
0.875,8.3121,17,44.7368421052632
0.875,8.32725,15,39.4736842105263
0.875,8.3424,9,23.6842105263158
0.875,8.3576,5,13.1578947368421
0.875,8.37275,10,26.3157894736842
0.875,8.3879,13,34.2105263157895
0.875,8.40305,12,31.5789473684211
0.875,8.4182,26,68.4210526315789
0.875,8.43335,21,55.2631578947368
0.875,8.4485,19,50
0.875,8.46365,21,55.2631578947368
0.875,8.4788,24,63.1578947368421
0.875,8.49395,31,81.5789473684211
0.875,8.5091,16,42.1052631578947
0.875,8.52425,31,81.5789473684211
0.875,8.5394,18,47.3684210526316
0.875,8.55455,23,60.5263157894737
0.875,8.5697,38,100
0.875,8.58485,26,68.4210526315789
0.875,8.6,17,44.7368421052632
0.875,8.61515,22,57.8947368421053
0.875,8.6303,8,21.0526315789474
0.875,8.64545,7,18.4210526315789
0.875,8.6606,3,7.89473684210526
0.875,8.67575,0,0
0.875,8.6909,0,0
0.875,8.70605,2,5.26315789473684
0.875,8.7212,0,0
0.875,8.73635,2,5.26315789473684
0.875,8.7515,2,5.26315789473684
0.875,8.76665,1,2.63157894736842
0.875,8.7818,0,0
0.875,8.79695,2,5.26315789473684
0.875,8.8121,2,5.26315789473684
0.875,8.82725,1,2.63157894736842
0.875,8.8424,0,0
0.875,8.8576,0,0
0.875,8.87275,0,0
0.875,8.8879,0,0
0.875,8.90305,0,0
0.875,8.9182,1,2.63157894736842
0.875,8.93335,1,2.63157894736842
0.875,8.9485,1,2.63157894736842
0.875,8.96365,1,2.63157894736842
0.875,8.9788,0,0
0.875,8.99395,1,2.63157894736842
0.875,9.0091,1,2.63157894736842
0.875,9.02425,0,0
0.875,9.0394,1,2.63157894736842
0.875,9.05455,0,0
0.875,9.0697,3,7.89473684210526
0.875,9.08485,0,0
0.875,9.1,3,7.89473684210526
0.89,8.1,3,7.89473684210526
0.89,8.11515,1,2.63157894736842
0.89,8.1303,0,0
0.89,8.14545,1,2.63157894736842
0.89,8.1606,3,7.89473684210526
0.89,8.17575,0,0
0.89,8.1909,4,10.5263157894737
0.89,8.20605,5,13.1578947368421
0.89,8.2212,10,26.3157894736842
0.89,8.23635,29,76.3157894736842
0.89,8.2515,33,86.8421052631579
0.89,8.26665,37,97.3684210526316
0.89,8.2818,20,52.6315789473684
0.89,8.29695,25,65.7894736842105
0.89,8.3121,13,34.2105263157895
0.89,8.32725,8,21.0526315789474
0.89,8.3424,6,15.7894736842105
0.89,8.3576,10,26.3157894736842
0.89,8.37275,6,15.7894736842105
0.89,8.3879,19,50
0.89,8.40305,24,63.1578947368421
0.89,8.4182,25,65.7894736842105
0.89,8.43335,18,47.3684210526316
0.89,8.4485,20,52.6315789473684
0.89,8.46365,22,57.8947368421053
0.89,8.4788,13,34.2105263157895
0.89,8.49395,18,47.3684210526316
0.89,8.5091,22,57.8947368421053
0.89,8.52425,14,36.8421052631579
0.89,8.5394,26,68.4210526315789
0.89,8.55455,18,47.3684210526316
0.89,8.5697,19,50
0.89,8.58485,15,39.4736842105263
0.89,8.6,15,39.4736842105263
0.89,8.61515,13,34.2105263157895
0.89,8.6303,14,36.8421052631579
0.89,8.64545,11,28.9473684210526
0.89,8.6606,1,2.63157894736842
0.89,8.67575,1,2.63157894736842
0.89,8.6909,4,10.5263157894737
0.89,8.70605,1,2.63157894736842
0.89,8.7212,0,0
0.89,8.73635,0,0
0.89,8.7515,0,0
0.89,8.76665,2,5.26315789473684
0.89,8.7818,3,7.89473684210526
0.89,8.79695,0,0
0.89,8.8121,0,0
0.89,8.82725,2,5.26315789473684
0.89,8.8424,3,7.89473684210526
0.89,8.8576,2,5.26315789473684
0.89,8.87275,0,0
0.89,8.8879,0,0
0.89,8.90305,2,5.26315789473684
0.89,8.9182,2,5.26315789473684
0.89,8.93335,2,5.26315789473684
0.89,8.9485,2,5.26315789473684
0.89,8.96365,0,0
0.89,8.9788,0,0
0.89,8.99395,0,0
0.89,9.0091,0,0
0.89,9.02425,0,0
0.89,9.0394,1,2.63157894736842
0.89,9.05455,2,5.26315789473684
0.89,9.0697,1,2.63157894736842
0.89,9.08485,2,5.26315789473684
0.89,9.1,1,2.63157894736842
0.905,8.1,0,0
0.905,8.11515,0,0
0.905,8.1303,2,5.26315789473684
0.905,8.14545,1,2.63157894736842
0.905,8.1606,3,7.89473684210526
0.905,8.17575,0,0
0.905,8.1909,1,2.63157894736842
0.905,8.20605,10,26.3157894736842
0.905,8.2212,12,31.5789473684211
0.905,8.23635,19,50
0.905,8.2515,19,50
0.905,8.26665,25,65.7894736842105
0.905,8.2818,18,47.3684210526316
0.905,8.29695,3,7.89473684210526
0.905,8.3121,5,13.1578947368421
0.905,8.32725,2,5.26315789473684
0.905,8.3424,12,31.5789473684211
0.905,8.3576,10,26.3157894736842
0.905,8.37275,15,39.4736842105263
0.905,8.3879,16,42.1052631578947
0.905,8.40305,16,42.1052631578947
0.905,8.4182,11,28.9473684210526
0.905,8.43335,9,23.6842105263158
0.905,8.4485,16,42.1052631578947
0.905,8.46365,9,23.6842105263158
0.905,8.4788,14,36.8421052631579
0.905,8.49395,12,31.5789473684211
0.905,8.5091,5,13.1578947368421
0.905,8.52425,7,18.4210526315789
0.905,8.5394,9,23.6842105263158
0.905,8.55455,11,28.9473684210526
0.905,8.5697,8,21.0526315789474
0.905,8.58485,20,52.6315789473684
0.905,8.6,12,31.5789473684211
0.905,8.61515,13,34.2105263157895
0.905,8.6303,9,23.6842105263158
0.905,8.64545,11,28.9473684210526
0.905,8.6606,2,5.26315789473684
0.905,8.67575,2,5.26315789473684
0.905,8.6909,3,7.89473684210526
0.905,8.70605,0,0
0.905,8.7212,0,0
0.905,8.73635,0,0
0.905,8.7515,1,2.63157894736842
0.905,8.76665,5,13.1578947368421
0.905,8.7818,2,5.26315789473684
0.905,8.79695,0,0
0.905,8.8121,0,0
0.905,8.82725,0,0
0.905,8.8424,0,0
0.905,8.8576,1,2.63157894736842
0.905,8.87275,0,0
0.905,8.8879,1,2.63157894736842
0.905,8.90305,1,2.63157894736842
0.905,8.9182,2,5.26315789473684
0.905,8.93335,1,2.63157894736842
0.905,8.9485,1,2.63157894736842
0.905,8.96365,0,0
0.905,8.9788,0,0
0.905,8.99395,2,5.26315789473684
0.905,9.0091,0,0
0.905,9.02425,0,0
0.905,9.0394,0,0
0.905,9.05455,3,7.89473684210526
0.905,9.0697,2,5.26315789473684
0.905,9.08485,0,0
0.905,9.1,1,2.63157894736842
0.92,8.1,3,7.89473684210526
0.92,8.11515,3,7.89473684210526
0.92,8.1303,0,0
0.92,8.14545,0,0
0.92,8.1606,1,2.63157894736842
0.92,8.17575,1,2.63157894736842
0.92,8.1909,0,0
0.92,8.20605,3,7.89473684210526
0.92,8.2212,18,47.3684210526316
0.92,8.23635,10,26.3157894736842
0.92,8.2515,18,47.3684210526316
0.92,8.26665,19,50
0.92,8.2818,5,13.1578947368421
0.92,8.29695,1,2.63157894736842
0.92,8.3121,3,7.89473684210526
0.92,8.32725,2,5.26315789473684
0.92,8.3424,5,13.1578947368421
0.92,8.3576,18,47.3684210526316
0.92,8.37275,17,44.7368421052632
0.92,8.3879,21,55.2631578947368
0.92,8.40305,13,34.2105263157895
0.92,8.4182,19,50
0.92,8.43335,16,42.1052631578947
0.92,8.4485,6,15.7894736842105
0.92,8.46365,4,10.5263157894737
0.92,8.4788,3,7.89473684210526
0.92,8.49395,3,7.89473684210526
0.92,8.5091,3,7.89473684210526
0.92,8.52425,2,5.26315789473684
0.92,8.5394,1,2.63157894736842
0.92,8.55455,3,7.89473684210526
0.92,8.5697,9,23.6842105263158
0.92,8.58485,7,18.4210526315789
0.92,8.6,9,23.6842105263158
0.92,8.61515,11,28.9473684210526
0.92,8.6303,6,15.7894736842105
0.92,8.64545,1,2.63157894736842
0.92,8.6606,0,0
0.92,8.67575,0,0
0.92,8.6909,2,5.26315789473684
0.92,8.70605,1,2.63157894736842
0.92,8.7212,0,0
0.92,8.73635,2,5.26315789473684
0.92,8.7515,3,7.89473684210526
0.92,8.76665,0,0
0.92,8.7818,1,2.63157894736842
0.92,8.79695,0,0
0.92,8.8121,0,0
0.92,8.82725,0,0
0.92,8.8424,2,5.26315789473684
0.92,8.8576,1,2.63157894736842
0.92,8.87275,2,5.26315789473684
0.92,8.8879,0,0
0.92,8.90305,1,2.63157894736842
0.92,8.9182,1,2.63157894736842
0.92,8.93335,1,2.63157894736842
0.92,8.9485,2,5.26315789473684
0.92,8.96365,3,7.89473684210526
0.92,8.9788,0,0
0.92,8.99395,0,0
0.92,9.0091,4,10.5263157894737
0.92,9.02425,2,5.26315789473684
0.92,9.0394,0,0
0.92,9.05455,0,0
0.92,9.0697,3,7.89473684210526
0.92,9.08485,0,0
0.92,9.1,2,5.26315789473684
0.935,8.1,0,0
0.935,8.11515,1,2.63157894736842
0.935,8.1303,1,2.63157894736842
0.935,8.14545,0,0
0.935,8.1606,0,0
0.935,8.17575,0,0
0.935,8.1909,5,13.1578947368421
0.935,8.20605,4,10.5263157894737
0.935,8.2212,13,34.2105263157895
0.935,8.23635,14,36.8421052631579
0.935,8.2515,4,10.5263157894737
0.935,8.26665,3,7.89473684210526
0.935,8.2818,1,2.63157894736842
0.935,8.29695,1,2.63157894736842
0.935,8.3121,2,5.26315789473684
0.935,8.32725,3,7.89473684210526
0.935,8.3424,7,18.4210526315789
0.935,8.3576,14,36.8421052631579
0.935,8.37275,17,44.7368421052632
0.935,8.3879,15,39.4736842105263
0.935,8.40305,14,36.8421052631579
0.935,8.4182,6,15.7894736842105
0.935,8.43335,9,23.6842105263158
0.935,8.4485,6,15.7894736842105
0.935,8.46365,6,15.7894736842105
0.935,8.4788,5,13.1578947368421
0.935,8.49395,1,2.63157894736842
0.935,8.5091,3,7.89473684210526
0.935,8.52425,3,7.89473684210526
0.935,8.5394,0,0
0.935,8.55455,3,7.89473684210526
0.935,8.5697,1,2.63157894736842
0.935,8.58485,3,7.89473684210526
0.935,8.6,4,10.5263157894737
0.935,8.61515,6,15.7894736842105
0.935,8.6303,1,2.63157894736842
0.935,8.64545,1,2.63157894736842
0.935,8.6606,1,2.63157894736842
0.935,8.67575,1,2.63157894736842
0.935,8.6909,1,2.63157894736842
0.935,8.70605,0,0
0.935,8.7212,1,2.63157894736842
0.935,8.73635,1,2.63157894736842
0.935,8.7515,2,5.26315789473684
0.935,8.76665,0,0
0.935,8.7818,0,0
0.935,8.79695,0,0
0.935,8.8121,1,2.63157894736842
0.935,8.82725,1,2.63157894736842
0.935,8.8424,2,5.26315789473684
0.935,8.8576,2,5.26315789473684
0.935,8.87275,2,5.26315789473684
0.935,8.8879,0,0
0.935,8.90305,0,0
0.935,8.9182,1,2.63157894736842
0.935,8.93335,0,0
0.935,8.9485,1,2.63157894736842
0.935,8.96365,1,2.63157894736842
0.935,8.9788,1,2.63157894736842
0.935,8.99395,2,5.26315789473684
0.935,9.0091,0,0
0.935,9.02425,1,2.63157894736842
0.935,9.0394,2,5.26315789473684
0.935,9.05455,1,2.63157894736842
0.935,9.0697,3,7.89473684210526
0.935,9.08485,2,5.26315789473684
0.935,9.1,2,5.26315789473684
0.95,8.1,1,2.63157894736842
0.95,8.11515,1,2.63157894736842
0.95,8.1303,1,2.63157894736842
0.95,8.14545,2,5.26315789473684
0.95,8.1606,0,0
0.95,8.17575,0,0
0.95,8.1909,3,7.89473684210526
0.95,8.20605,2,5.26315789473684
0.95,8.2212,4,10.5263157894737
0.95,8.23635,2,5.26315789473684
0.95,8.2515,0,0
0.95,8.26665,0,0
0.95,8.2818,1,2.63157894736842
0.95,8.29695,1,2.63157894736842
0.95,8.3121,5,13.1578947368421
0.95,8.32725,13,34.2105263157895
0.95,8.3424,13,34.2105263157895
0.95,8.3576,11,28.9473684210526
0.95,8.37275,18,47.3684210526316
0.95,8.3879,9,23.6842105263158
0.95,8.40305,13,34.2105263157895
0.95,8.4182,6,15.7894736842105
0.95,8.43335,8,21.0526315789474
0.95,8.4485,4,10.5263157894737
0.95,8.46365,2,5.26315789473684
0.95,8.4788,0,0
0.95,8.49395,5,13.1578947368421
0.95,8.5091,2,5.26315789473684
0.95,8.52425,1,2.63157894736842
0.95,8.5394,1,2.63157894736842
0.95,8.55455,0,0
0.95,8.5697,0,0
0.95,8.58485,0,0
0.95,8.6,4,10.5263157894737
0.95,8.61515,0,0
0.95,8.6303,1,2.63157894736842
0.95,8.64545,2,5.26315789473684
0.95,8.6606,1,2.63157894736842
0.95,8.67575,1,2.63157894736842
0.95,8.6909,1,2.63157894736842
0.95,8.70605,0,0
0.95,8.7212,0,0
0.95,8.73635,1,2.63157894736842
0.95,8.7515,0,0
0.95,8.76665,0,0
0.95,8.7818,0,0
0.95,8.79695,0,0
0.95,8.8121,0,0
0.95,8.82725,0,0
0.95,8.8424,1,2.63157894736842
0.95,8.8576,1,2.63157894736842
0.95,8.87275,1,2.63157894736842
0.95,8.8879,0,0
0.95,8.90305,2,5.26315789473684
0.95,8.9182,1,2.63157894736842
0.95,8.93335,0,0
0.95,8.9485,0,0
0.95,8.96365,2,5.26315789473684
0.95,8.9788,2,5.26315789473684
0.95,8.99395,0,0
0.95,9.0091,0,0
0.95,9.02425,1,2.63157894736842
0.95,9.0394,0,0
0.95,9.05455,0,0
0.95,9.0697,1,2.63157894736842
0.95,9.08485,0,0
0.95,9.1,1,2.63157894736842
0.965,8.1,1,2.63157894736842
0.965,8.11515,0,0
0.965,8.1303,1,2.63157894736842
0.965,8.14545,0,0
0.965,8.1606,1,2.63157894736842
0.965,8.17575,2,5.26315789473684
0.965,8.1909,2,5.26315789473684
0.965,8.20605,1,2.63157894736842
0.965,8.2212,1,2.63157894736842
0.965,8.23635,1,2.63157894736842
0.965,8.2515,1,2.63157894736842
0.965,8.26665,2,5.26315789473684
0.965,8.2818,5,13.1578947368421
0.965,8.29695,5,13.1578947368421
0.965,8.3121,10,26.3157894736842
0.965,8.32725,14,36.8421052631579
0.965,8.3424,10,26.3157894736842
0.965,8.3576,10,26.3157894736842
0.965,8.37275,6,15.7894736842105
0.965,8.3879,9,23.6842105263158
0.965,8.40305,2,5.26315789473684
0.965,8.4182,2,5.26315789473684
0.965,8.43335,2,5.26315789473684
0.965,8.4485,1,2.63157894736842
0.965,8.46365,1,2.63157894736842
0.965,8.4788,1,2.63157894736842
0.965,8.49395,0,0
0.965,8.5091,1,2.63157894736842
0.965,8.52425,1,2.63157894736842
0.965,8.5394,1,2.63157894736842
0.965,8.55455,1,2.63157894736842
0.965,8.5697,0,0
0.965,8.58485,0,0
0.965,8.6,1,2.63157894736842
0.965,8.61515,1,2.63157894736842
0.965,8.6303,0,0
0.965,8.64545,1,2.63157894736842
0.965,8.6606,1,2.63157894736842
0.965,8.67575,2,5.26315789473684
0.965,8.6909,0,0
0.965,8.70605,0,0
0.965,8.7212,2,5.26315789473684
0.965,8.73635,0,0
0.965,8.7515,1,2.63157894736842
0.965,8.76665,1,2.63157894736842
0.965,8.7818,1,2.63157894736842
0.965,8.79695,0,0
0.965,8.8121,0,0
0.965,8.82725,2,5.26315789473684
0.965,8.8424,0,0
0.965,8.8576,4,10.5263157894737
0.965,8.87275,1,2.63157894736842
0.965,8.8879,1,2.63157894736842
0.965,8.90305,0,0
0.965,8.9182,2,5.26315789473684
0.965,8.93335,1,2.63157894736842
0.965,8.9485,1,2.63157894736842
0.965,8.96365,1,2.63157894736842
0.965,8.9788,0,0
0.965,8.99395,0,0
0.965,9.0091,1,2.63157894736842
0.965,9.02425,0,0
0.965,9.0394,0,0
0.965,9.05455,3,7.89473684210526
0.965,9.0697,1,2.63157894736842
0.965,9.08485,1,2.63157894736842
0.965,9.1,1,2.63157894736842
0.98,8.1,2,5.26315789473684
0.98,8.11515,0,0
0.98,8.1303,0,0
0.98,8.14545,0,0
0.98,8.1606,1,2.63157894736842
0.98,8.17575,1,2.63157894736842
0.98,8.1909,0,0
0.98,8.20605,1,2.63157894736842
0.98,8.2212,1,2.63157894736842
0.98,8.23635,0,0
0.98,8.2515,1,2.63157894736842
0.98,8.26665,1,2.63157894736842
0.98,8.2818,2,5.26315789473684
0.98,8.29695,3,7.89473684210526
0.98,8.3121,11,28.9473684210526
0.98,8.32725,12,31.5789473684211
0.98,8.3424,16,42.1052631578947
0.98,8.3576,7,18.4210526315789
0.98,8.37275,7,18.4210526315789
0.98,8.3879,3,7.89473684210526
0.98,8.40305,4,10.5263157894737
0.98,8.4182,1,2.63157894736842
0.98,8.43335,0,0
0.98,8.4485,1,2.63157894736842
0.98,8.46365,1,2.63157894736842
0.98,8.4788,1,2.63157894736842
0.98,8.49395,1,2.63157894736842
0.98,8.5091,0,0
0.98,8.52425,1,2.63157894736842
0.98,8.5394,3,7.89473684210526
0.98,8.55455,1,2.63157894736842
0.98,8.5697,0,0
0.98,8.58485,2,5.26315789473684
0.98,8.6,0,0
0.98,8.61515,0,0
0.98,8.6303,0,0
0.98,8.64545,1,2.63157894736842
0.98,8.6606,1,2.63157894736842
0.98,8.67575,1,2.63157894736842
0.98,8.6909,1,2.63157894736842
0.98,8.70605,1,2.63157894736842
0.98,8.7212,1,2.63157894736842
0.98,8.73635,0,0
0.98,8.7515,1,2.63157894736842
0.98,8.76665,0,0
0.98,8.7818,1,2.63157894736842
0.98,8.79695,0,0
0.98,8.8121,1,2.63157894736842
0.98,8.82725,1,2.63157894736842
0.98,8.8424,1,2.63157894736842
0.98,8.8576,0,0
0.98,8.87275,0,0
0.98,8.8879,1,2.63157894736842
0.98,8.90305,1,2.63157894736842
0.98,8.9182,1,2.63157894736842
0.98,8.93335,1,2.63157894736842
0.98,8.9485,2,5.26315789473684
0.98,8.96365,1,2.63157894736842
0.98,8.9788,1,2.63157894736842
0.98,8.99395,0,0
0.98,9.0091,0,0
0.98,9.02425,0,0
0.98,9.0394,2,5.26315789473684
0.98,9.05455,1,2.63157894736842
0.98,9.0697,2,5.26315789473684
0.98,9.08485,1,2.63157894736842
0.98,9.1,2,5.26315789473684
0.995,8.1,1,2.63157894736842
0.995,8.11515,2,5.26315789473684
0.995,8.1303,0,0
0.995,8.14545,1,2.63157894736842
0.995,8.1606,0,0
0.995,8.17575,2,5.26315789473684
0.995,8.1909,0,0
0.995,8.20605,1,2.63157894736842
0.995,8.2212,0,0
0.995,8.23635,6,15.7894736842105
0.995,8.2515,0,0
0.995,8.26665,2,5.26315789473684
0.995,8.2818,4,10.5263157894737
0.995,8.29695,2,5.26315789473684
0.995,8.3121,17,44.7368421052632
0.995,8.32725,14,36.8421052631579
0.995,8.3424,7,18.4210526315789
0.995,8.3576,6,15.7894736842105
0.995,8.37275,1,2.63157894736842
0.995,8.3879,0,0
0.995,8.40305,0,0
0.995,8.4182,1,2.63157894736842
0.995,8.43335,1,2.63157894736842
0.995,8.4485,0,0
0.995,8.46365,0,0
0.995,8.4788,0,0
0.995,8.49395,1,2.63157894736842
0.995,8.5091,2,5.26315789473684
0.995,8.52425,2,5.26315789473684
0.995,8.5394,1,2.63157894736842
0.995,8.55455,0,0
0.995,8.5697,1,2.63157894736842
0.995,8.58485,1,2.63157894736842
0.995,8.6,2,5.26315789473684
0.995,8.61515,1,2.63157894736842
0.995,8.6303,0,0
0.995,8.64545,1,2.63157894736842
0.995,8.6606,1,2.63157894736842
0.995,8.67575,1,2.63157894736842
0.995,8.6909,1,2.63157894736842
0.995,8.70605,1,2.63157894736842
0.995,8.7212,1,2.63157894736842
0.995,8.73635,0,0
0.995,8.7515,0,0
0.995,8.76665,1,2.63157894736842
0.995,8.7818,0,0
0.995,8.79695,0,0
0.995,8.8121,0,0
0.995,8.82725,0,0
0.995,8.8424,0,0
0.995,8.8576,1,2.63157894736842
0.995,8.87275,1,2.63157894736842
0.995,8.8879,0,0
0.995,8.90305,0,0
0.995,8.9182,2,5.26315789473684
0.995,8.93335,2,5.26315789473684
0.995,8.9485,0,0
0.995,8.96365,2,5.26315789473684
0.995,8.9788,0,0
0.995,8.99395,0,0
0.995,9.0091,2,5.26315789473684
0.995,9.02425,3,7.89473684210526
0.995,9.0394,0,0
0.995,9.05455,1,2.63157894736842
0.995,9.0697,0,0
0.995,9.08485,2,5.26315789473684
0.995,9.1,1,2.63157894736842
1.01,8.1,0,0
1.01,8.11515,0,0
1.01,8.1303,0,0
1.01,8.14545,2,5.26315789473684
1.01,8.1606,3,7.89473684210526
1.01,8.17575,3,7.89473684210526
1.01,8.1909,0,0
1.01,8.20605,0,0
1.01,8.2212,1,2.63157894736842
1.01,8.23635,1,2.63157894736842
1.01,8.2515,1,2.63157894736842
1.01,8.26665,1,2.63157894736842
1.01,8.2818,1,2.63157894736842
1.01,8.29695,5,13.1578947368421
1.01,8.3121,11,28.9473684210526
1.01,8.32725,2,5.26315789473684
1.01,8.3424,2,5.26315789473684
1.01,8.3576,1,2.63157894736842
1.01,8.37275,1,2.63157894736842
1.01,8.3879,2,5.26315789473684
1.01,8.40305,0,0
1.01,8.4182,3,7.89473684210526
1.01,8.43335,0,0
1.01,8.4485,0,0
1.01,8.46365,2,5.26315789473684
1.01,8.4788,0,0
1.01,8.49395,0,0
1.01,8.5091,2,5.26315789473684
1.01,8.52425,2,5.26315789473684
1.01,8.5394,2,5.26315789473684
1.01,8.55455,0,0
1.01,8.5697,0,0
1.01,8.58485,1,2.63157894736842
1.01,8.6,0,0
1.01,8.61515,0,0
1.01,8.6303,0,0
1.01,8.64545,1,2.63157894736842
1.01,8.6606,0,0
1.01,8.67575,0,0
1.01,8.6909,0,0
1.01,8.70605,2,5.26315789473684
1.01,8.7212,1,2.63157894736842
1.01,8.73635,1,2.63157894736842
1.01,8.7515,2,5.26315789473684
1.01,8.76665,2,5.26315789473684
1.01,8.7818,2,5.26315789473684
1.01,8.79695,3,7.89473684210526
1.01,8.8121,0,0
1.01,8.82725,0,0
1.01,8.8424,0,0
1.01,8.8576,2,5.26315789473684
1.01,8.87275,1,2.63157894736842
1.01,8.8879,0,0
1.01,8.90305,1,2.63157894736842
1.01,8.9182,0,0
1.01,8.93335,4,10.5263157894737
1.01,8.9485,0,0
1.01,8.96365,1,2.63157894736842
1.01,8.9788,0,0
1.01,8.99395,1,2.63157894736842
1.01,9.0091,0,0
1.01,9.02425,0,0
1.01,9.0394,0,0
1.01,9.05455,0,0
1.01,9.0697,0,0
1.01,9.08485,1,2.63157894736842
1.01,9.1,2,5.26315789473684
1.025,8.1,1,2.63157894736842
1.025,8.11515,0,0
1.025,8.1303,1,2.63157894736842
1.025,8.14545,0,0
1.025,8.1606,1,2.63157894736842
1.025,8.17575,0,0
1.025,8.1909,1,2.63157894736842
1.025,8.20605,0,0
1.025,8.2212,0,0
1.025,8.23635,2,5.26315789473684
1.025,8.2515,2,5.26315789473684
1.025,8.26665,0,0
1.025,8.2818,2,5.26315789473684
1.025,8.29695,2,5.26315789473684
1.025,8.3121,8,21.0526315789474
1.025,8.32725,2,5.26315789473684
1.025,8.3424,0,0
1.025,8.3576,3,7.89473684210526
1.025,8.37275,2,5.26315789473684
1.025,8.3879,1,2.63157894736842
1.025,8.40305,0,0
1.025,8.4182,0,0
1.025,8.43335,0,0
1.025,8.4485,0,0
1.025,8.46365,0,0
1.025,8.4788,1,2.63157894736842
1.025,8.49395,0,0
1.025,8.5091,1,2.63157894736842
1.025,8.52425,1,2.63157894736842
1.025,8.5394,1,2.63157894736842
1.025,8.55455,3,7.89473684210526
1.025,8.5697,1,2.63157894736842
1.025,8.58485,1,2.63157894736842
1.025,8.6,0,0
1.025,8.61515,3,7.89473684210526
1.025,8.6303,0,0
1.025,8.64545,2,5.26315789473684
1.025,8.6606,0,0
1.025,8.67575,1,2.63157894736842
1.025,8.6909,0,0
1.025,8.70605,1,2.63157894736842
1.025,8.7212,0,0
1.025,8.73635,1,2.63157894736842
1.025,8.7515,0,0
1.025,8.76665,0,0
1.025,8.7818,1,2.63157894736842
1.025,8.79695,1,2.63157894736842
1.025,8.8121,1,2.63157894736842
1.025,8.82725,0,0
1.025,8.8424,0,0
1.025,8.8576,1,2.63157894736842
1.025,8.87275,1,2.63157894736842
1.025,8.8879,1,2.63157894736842
1.025,8.90305,2,5.26315789473684
1.025,8.9182,2,5.26315789473684
1.025,8.93335,1,2.63157894736842
1.025,8.9485,0,0
1.025,8.96365,1,2.63157894736842
1.025,8.9788,0,0
1.025,8.99395,0,0
1.025,9.0091,1,2.63157894736842
1.025,9.02425,0,0
1.025,9.0394,0,0
1.025,9.05455,1,2.63157894736842
1.025,9.0697,1,2.63157894736842
1.025,9.08485,1,2.63157894736842
1.025,9.1,1,2.63157894736842
1.04,8.1,0,0
1.04,8.11515,1,2.63157894736842
1.04,8.1303,1,2.63157894736842
1.04,8.14545,0,0
1.04,8.1606,0,0
1.04,8.17575,3,7.89473684210526
1.04,8.1909,1,2.63157894736842
1.04,8.20605,0,0
1.04,8.2212,3,7.89473684210526
1.04,8.23635,0,0
1.04,8.2515,1,2.63157894736842
1.04,8.26665,0,0
1.04,8.2818,0,0
1.04,8.29695,4,10.5263157894737
1.04,8.3121,5,13.1578947368421
1.04,8.32725,2,5.26315789473684
1.04,8.3424,1,2.63157894736842
1.04,8.3576,0,0
1.04,8.37275,1,2.63157894736842
1.04,8.3879,1,2.63157894736842
1.04,8.40305,0,0
1.04,8.4182,2,5.26315789473684
1.04,8.43335,0,0
1.04,8.4485,4,10.5263157894737
1.04,8.46365,0,0
1.04,8.4788,0,0
1.04,8.49395,2,5.26315789473684
1.04,8.5091,1,2.63157894736842
1.04,8.52425,0,0
1.04,8.5394,0,0
1.04,8.55455,1,2.63157894736842
1.04,8.5697,0,0
1.04,8.58485,0,0
1.04,8.6,1,2.63157894736842
1.04,8.61515,3,7.89473684210526
1.04,8.6303,3,7.89473684210526
1.04,8.64545,0,0
1.04,8.6606,0,0
1.04,8.67575,0,0
1.04,8.6909,0,0
1.04,8.70605,1,2.63157894736842
1.04,8.7212,1,2.63157894736842
1.04,8.73635,2,5.26315789473684
1.04,8.7515,0,0
1.04,8.76665,0,0
1.04,8.7818,0,0
1.04,8.79695,0,0
1.04,8.8121,2,5.26315789473684
1.04,8.82725,0,0
1.04,8.8424,0,0
