xposition,yposition,Fe_rel_conc
0.86,8.8576,5.97826086956522
0.86,8.87275,4.89130434782609
0.86,8.8879,3.80434782608696
0.86,8.90305,5.43478260869565
0.86,8.9182,4.89130434782609
0.86,8.93335,10.8695652173913
0.86,8.9485,12.5
0.86,8.96365,7.60869565217391
0.86,8.9788,20.6521739130435
0.86,8.99395,13.0434782608696
0.86,9.0091,18.4782608695652
0.86,9.02425,17.3913043478261
0.86,9.0394,15.7608695652174
0.86,9.05455,16.304347826087
0.86,9.0697,11.4130434782609
0.86,9.08485,10.8695652173913
0.86,9.1,9.23913043478261
0.875,8.1,2.71739130434783
0.875,8.11515,6.52173913043478
0.875,8.1303,2.71739130434783
0.875,8.14545,3.26086956521739
0.875,8.1606,4.34782608695652
0.875,8.17575,7.06521739130435
0.875,8.1909,8.15217391304348
0.875,8.20605,10.3260869565217
0.875,8.2212,37.5
0.875,8.23635,64.1304347826087
0.875,8.2515,86.4130434782609
0.875,8.26665,89.1304347826087
0.875,8.2818,86.9565217391304
0.875,8.29695,71.7391304347826
0.875,8.3121,63.5869565217391
0.875,8.32725,51.0869565217391
0.875,8.3424,40.2173913043478
0.875,8.3576,25
0.875,8.37275,28.804347826087
0.875,8.3879,54.8913043478261
0.875,8.40305,63.0434782608696
0.875,8.4182,63.5869565217391
0.875,8.43335,69.0217391304348
0.875,8.4485,71.195652173913
0.875,8.46365,73.3695652173913
0.875,8.4788,60.3260869565217
0.875,8.49395,85.3260869565217
0.875,8.5091,82.0652173913043
0.875,8.52425,80.9782608695652
0.875,8.5394,77.7173913043478
0.875,8.55455,75
0.875,8.5697,95.1086956521739
0.875,8.58485,81.5217391304348
0.875,8.6,66.304347826087
0.875,8.61515,56.5217391304348
0.875,8.6303,48.9130434782609
0.875,8.64545,34.7826086956522
0.875,8.6606,28.2608695652174
0.875,8.67575,19.0217391304348
0.875,8.6909,19.0217391304348
0.875,8.70605,16.304347826087
0.875,8.7212,7.60869565217391
0.875,8.73635,11.4130434782609
0.875,8.7515,14.6739130434783
0.875,8.76665,11.4130434782609
0.875,8.7818,17.9347826086957
0.875,8.79695,13.0434782608696
0.875,8.8121,8.69565217391304
0.875,8.82725,12.5
0.875,8.8424,8.69565217391304
0.875,8.8576,9.23913043478261
0.875,8.87275,8.15217391304348
0.875,8.8879,9.78260869565217
0.875,8.90305,6.52173913043478
0.875,8.9182,4.34782608695652
0.875,8.93335,4.89130434782609
0.875,8.9485,5.97826086956522
0.875,8.96365,7.06521739130435
0.875,8.9788,8.69565217391304
0.875,8.99395,10.3260869565217
0.875,9.0091,20.1086956521739
0.875,9.02425,15.2173913043478
0.875,9.0394,13.0434782608696
0.875,9.05455,14.6739130434783
0.875,9.0697,16.304347826087
0.875,9.08485,7.06521739130435
0.875,9.1,5.97826086956522
0.89,8.1,2.71739130434783
0.89,8.11515,3.80434782608696
0.89,8.1303,1.6304347826087
0.89,8.14545,4.34782608695652
0.89,8.1606,7.06521739130435
0.89,8.17575,5.43478260869565
0.89,8.1909,8.15217391304348
0.89,8.20605,17.3913043478261
0.89,8.2212,44.0217391304348
0.89,8.23635,70.1086956521739
0.89,8.2515,87.5
0.89,8.26665,95.6521739130435
0.89,8.2818,83.1521739130435
0.89,8.29695,66.304347826087
0.89,8.3121,51.0869565217391
0.89,8.32725,25.5434782608696
0.89,8.3424,21.7391304347826
0.89,8.3576,19.0217391304348
0.89,8.37275,27.1739130434783
0.89,8.3879,63.5869565217391
0.89,8.40305,58.1521739130435
0.89,8.4182,64.1304347826087
0.89,8.43335,52.7173913043478
0.89,8.4485,55.4347826086956
0.89,8.46365,53.804347826087
0.89,8.4788,45.6521739130435
0.89,8.49395,48.9130434782609
0.89,8.5091,59.7826086956522
0.89,8.52425,65.7608695652174
0.89,8.5394,51.6304347826087
0.89,8.55455,63.0434782608696
0.89,8.5697,69.5652173913043
0.89,8.58485,60.8695652173913
0.89,8.6,72.2826086956522
0.89,8.61515,44.5652173913044
0.89,8.6303,34.7826086956522
0.89,8.64545,29.3478260869565
0.89,8.6606,23.9130434782609
0.89,8.67575,15.7608695652174
0.89,8.6909,17.9347826086957
0.89,8.70605,17.3913043478261
0.89,8.7212,17.9347826086957
0.89,8.73635,12.5
0.89,8.7515,11.4130434782609
0.89,8.76665,14.6739130434783
0.89,8.7818,11.9565217391304
0.89,8.79695,10.8695652173913
0.89,8.8121,11.4130434782609
0.89,8.82725,13.0434782608696
0.89,8.8424,14.6739130434783
0.89,8.8576,12.5
0.89,8.87275,8.69565217391304
0.89,8.8879,4.89130434782609
0.89,8.90305,7.06521739130435
0.89,8.9182,4.34782608695652
0.89,8.93335,9.23913043478261
0.89,8.9485,2.71739130434783
0.89,8.96365,5.97826086956522
0.89,8.9788,8.69565217391304
0.89,8.99395,9.78260869565217
0.89,9.0091,13.0434782608696
0.89,9.02425,15.2173913043478
0.89,9.0394,12.5
0.89,9.05455,10.8695652173913
0.89,9.0697,13.0434782608696
0.89,9.08485,10.8695652173913
0.89,9.1,5.97826086956522
0.905,8.1,3.80434782608696
0.905,8.11515,5.97826086956522
0.905,8.1303,5.43478260869565
0.905,8.14545,4.89130434782609
0.905,8.1606,3.26086956521739
0.905,8.17575,8.69565217391304
0.905,8.1909,7.06521739130435
0.905,8.20605,19.5652173913043
0.905,8.2212,46.195652173913
0.905,8.23635,67.3913043478261
0.905,8.2515,73.3695652173913
0.905,8.26665,74.4565217391304
0.905,8.2818,47.2826086956522
0.905,8.29695,27.7173913043478
0.905,8.3121,19.0217391304348
0.905,8.32725,14.1304347826087
0.905,8.3424,19.0217391304348
0.905,8.3576,28.2608695652174
0.905,8.37275,36.4130434782609
0.905,8.3879,59.7826086956522
0.905,8.40305,57.0652173913044
0.905,8.4182,52.7173913043478
0.905,8.43335,38.5869565217391
0.905,8.4485,43.4782608695652
0.905,8.46365,38.5869565217391
0.905,8.4788,38.0434782608696
0.905,8.49395,34.2391304347826
0.905,8.5091,32.0652173913044
0.905,8.52425,29.8913043478261
0.905,8.5394,31.5217391304348
0.905,8.55455,32.6086956521739
0.905,8.5697,39.6739130434783
0.905,8.58485,63.5869565217391
0.905,8.6,60.3260869565217
0.905,8.61515,39.1304347826087
0.905,8.6303,32.0652173913044
0.905,8.64545,21.7391304347826
0.905,8.6606,14.1304347826087
0.905,8.67575,10.3260869565217
0.905,8.6909,14.1304347826087
0.905,8.70605,7.60869565217391
0.905,8.7212,9.23913043478261
0.905,8.73635,12.5
0.905,8.7515,20.6521739130435
0.905,8.76665,20.1086956521739
0.905,8.7818,14.6739130434783
0.905,8.79695,13.5869565217391
0.905,8.8121,12.5
0.905,8.82725,15.2173913043478
0.905,8.8424,13.0434782608696
0.905,8.8576,13.5869565217391
0.905,8.87275,9.23913043478261
0.905,8.8879,5.43478260869565
0.905,8.90305,6.52173913043478
0.905,8.9182,5.43478260869565
0.905,8.93335,7.06521739130435
0.905,8.9485,4.34782608695652
0.905,8.96365,7.06521739130435
0.905,8.9788,8.69565217391304
0.905,8.99395,7.60869565217391
0.905,9.0091,6.52173913043478
0.905,9.02425,8.69565217391304
0.905,9.0394,15.7608695652174
0.905,9.05455,9.78260869565217
0.905,9.0697,12.5
0.905,9.08485,11.4130434782609
0.905,9.1,9.23913043478261
0.92,8.1,5.43478260869565
0.92,8.11515,5.43478260869565
0.92,8.1303,1.6304347826087
0.92,8.14545,3.26086956521739
0.92,8.1606,5.43478260869565
0.92,8.17575,2.71739130434783
0.92,8.1909,6.52173913043478
0.92,8.20605,16.304347826087
0.92,8.2212,54.8913043478261
0.92,8.23635,50
0.92,8.2515,54.8913043478261
0.92,8.26665,39.1304347826087
0.92,8.2818,18.4782608695652
0.92,8.29695,7.06521739130435
0.92,8.3121,13.0434782608696
0.92,8.32725,11.4130434782609
0.92,8.3424,19.5652173913043
0.92,8.3576,40.2173913043478
0.92,8.37275,46.195652173913
0.92,8.3879,52.7173913043478
0.92,8.40305,47.2826086956522
0.92,8.4182,44.0217391304348
0.92,8.43335,36.4130434782609
0.92,8.4485,31.5217391304348
0.92,8.46365,21.195652173913
0.92,8.4788,16.304347826087
0.92,8.49395,11.9565217391304
0.92,8.5091,13.5869565217391
0.92,8.52425,10.3260869565217
0.92,8.5394,13.0434782608696
0.92,8.55455,22.2826086956522
0.92,8.5697,19.5652173913043
0.92,8.58485,21.7391304347826
0.92,8.6,27.7173913043478
0.92,8.61515,31.5217391304348
0.92,8.6303,16.304347826087
0.92,8.64545,10.3260869565217
0.92,8.6606,5.97826086956522
0.92,8.67575,8.69565217391304
0.92,8.6909,8.15217391304348
0.92,8.70605,3.80434782608696
0.92,8.7212,11.9565217391304
0.92,8.73635,13.5869565217391
0.92,8.7515,10.3260869565217
0.92,8.76665,6.52173913043478
0.92,8.7818,14.6739130434783
0.92,8.79695,12.5
0.92,8.8121,11.9565217391304
0.92,8.82725,13.5869565217391
0.92,8.8424,11.9565217391304
0.92,8.8576,12.5
0.92,8.87275,9.78260869565217
0.92,8.8879,9.78260869565217
0.92,8.90305,12.5
0.92,8.9182,8.69565217391304
0.92,8.93335,5.97826086956522
0.92,8.9485,5.97826086956522
0.92,8.96365,6.52173913043478
0.92,8.9788,6.52173913043478
0.92,8.99395,7.60869565217391
0.92,9.0091,8.15217391304348
0.92,9.02425,11.9565217391304
0.92,9.0394,6.52173913043478
0.92,9.05455,12.5
0.92,9.0697,14.1304347826087
0.92,9.08485,15.7608695652174
0.92,9.1,8.15217391304348
0.935,8.1,1.08695652173913
0.935,8.11515,5.97826086956522
0.935,8.1303,3.80434782608696
0.935,8.14545,3.80434782608696
0.935,8.1606,1.08695652173913
0.935,8.17575,3.80434782608696
0.935,8.1909,10.8695652173913
0.935,8.20605,9.78260869565217
0.935,8.2212,32.6086956521739
0.935,8.23635,36.9565217391304
0.935,8.2515,22.2826086956522
0.935,8.26665,10.3260869565217
0.935,8.2818,7.60869565217391
0.935,8.29695,9.78260869565217
0.935,8.3121,10.8695652173913
0.935,8.32725,15.2173913043478
0.935,8.3424,33.695652173913
0.935,8.3576,41.304347826087
0.935,8.37275,38.0434782608696
0.935,8.3879,44.5652173913044
0.935,8.40305,46.7391304347826
0.935,8.4182,22.8260869565217
0.935,8.43335,21.195652173913
0.935,8.4485,17.9347826086957
0.935,8.46365,11.4130434782609
0.935,8.4788,10.8695652173913
0.935,8.49395,3.26086956521739
0.935,8.5091,9.23913043478261
0.935,8.52425,5.97826086956522
0.935,8.5394,4.89130434782609
0.935,8.55455,5.43478260869565
0.935,8.5697,5.97826086956522
0.935,8.58485,10.8695652173913
0.935,8.6,14.6739130434783
0.935,8.61515,11.4130434782609
0.935,8.6303,7.60869565217391
0.935,8.64545,11.4130434782609
0.935,8.6606,7.60869565217391
0.935,8.67575,5.97826086956522
0.935,8.6909,4.34782608695652
0.935,8.70605,3.26086956521739
0.935,8.7212,6.52173913043478
0.935,8.73635,11.9565217391304
0.935,8.7515,17.9347826086957
0.935,8.76665,7.06521739130435
0.935,8.7818,6.52173913043478
0.935,8.79695,9.23913043478261
0.935,8.8121,8.69565217391304
0.935,8.82725,9.78260869565217
0.935,8.8424,13.5869565217391
0.935,8.8576,11.9565217391304
0.935,8.87275,14.1304347826087
0.935,8.8879,11.9565217391304
0.935,8.90305,10.3260869565217
0.935,8.9182,10.8695652173913
0.935,8.93335,6.52173913043478
0.935,8.9485,7.60869565217391
0.935,8.96365,8.15217391304348
0.935,8.9788,8.69565217391304
0.935,8.99395,9.23913043478261
0.935,9.0091,5.43478260869565
0.935,9.02425,6.52173913043478
0.935,9.0394,10.3260869565217
0.935,9.05455,12.5
0.935,9.0697,11.4130434782609
0.935,9.08485,8.15217391304348
0.935,9.1,10.3260869565217
0.95,8.1,2.71739130434783
0.95,8.11515,2.71739130434783
0.95,8.1303,3.80434782608696
0.95,8.14545,7.60869565217391
0.95,8.1606,1.6304347826087
0.95,8.17575,3.80434782608696
0.95,8.1909,7.06521739130435
0.95,8.20605,8.69565217391304
0.95,8.2212,10.3260869565217
0.95,8.23635,8.69565217391304
0.95,8.2515,5.43478260869565
0.95,8.26665,4.89130434782609
0.95,8.2818,5.97826086956522
0.95,8.29695,7.06521739130435
0.95,8.3121,15.2173913043478
0.95,8.32725,30.4347826086957
0.95,8.3424,38.5869565217391
0.95,8.3576,32.6086956521739
0.95,8.37275,31.5217391304348
0.95,8.3879,34.7826086956522
0.95,8.40305,26.6304347826087
0.95,8.4182,17.3913043478261
0.95,8.43335,12.5
0.95,8.4485,5.43478260869565
0.95,8.46365,8.15217391304348
0.95,8.4788,3.80434782608696
0.95,8.49395,6.52173913043478
0.95,8.5091,5.43478260869565
0.95,8.52425,5.97826086956522
0.95,8.5394,4.89130434782609
0.95,8.55455,3.26086956521739
0.95,8.5697,6.52173913043478
0.95,8.58485,5.43478260869565
0.95,8.6,4.89130434782609
0.95,8.61515,5.43478260869565
0.95,8.6303,5.43478260869565
0.95,8.64545,4.89130434782609
0.95,8.6606,4.89130434782609
0.95,8.67575,5.43478260869565
0.95,8.6909,1.6304347826087
0.95,8.70605,3.26086956521739
0.95,8.7212,6.52173913043478
0.95,8.73635,9.78260869565217
0.95,8.7515,9.23913043478261
0.95,8.76665,8.15217391304348
0.95,8.7818,13.5869565217391
0.95,8.79695,9.23913043478261
0.95,8.8121,5.43478260869565
0.95,8.82725,15.2173913043478
0.95,8.8424,17.9347826086957
0.95,8.8576,13.5869565217391
0.95,8.87275,11.4130434782609
0.95,8.8879,16.304347826087
0.95,8.90305,11.4130434782609
0.95,8.9182,11.9565217391304
0.95,8.93335,6.52173913043478
0.95,8.9485,5.43478260869565
0.95,8.96365,6.52173913043478
0.95,8.9788,9.23913043478261
0.95,8.99395,5.97826086956522
0.95,9.0091,8.69565217391304
0.95,9.02425,9.23913043478261
0.95,9.0394,8.69565217391304
0.95,9.05455,8.15217391304348
0.95,9.0697,9.23913043478261
0.95,9.08485,8.69565217391304
0.95,9.1,7.60869565217391
0.965,8.1,2.17391304347826
0.965,8.11515,3.26086956521739
0.965,8.1303,3.26086956521739
0.965,8.14545,2.17391304347826
0.965,8.1606,1.08695652173913
0.965,8.17575,3.80434782608696
0.965,8.1909,2.71739130434783
0.965,8.20605,4.89130434782609
0.965,8.2212,3.80434782608696
0.965,8.23635,5.97826086956522
0.965,8.2515,2.71739130434783
0.965,8.26665,4.89130434782609
0.965,8.2818,7.60869565217391
0.965,8.29695,9.23913043478261
0.965,8.3121,25.5434782608696
0.965,8.32725,34.7826086956522
0.965,8.3424,38.5869565217391
0.965,8.3576,38.0434782608696
0.965,8.37275,23.3695652173913
0.965,8.3879,23.9130434782609
0.965,8.40305,9.78260869565217
0.965,8.4182,7.06521739130435
0.965,8.43335,8.69565217391304
0.965,8.4485,4.34782608695652
0.965,8.46365,5.43478260869565
0.965,8.4788,4.89130434782609
0.965,8.49395,3.26086956521739
0.965,8.5091,3.26086956521739
0.965,8.52425,3.80434782608696
0.965,8.5394,3.80434782608696
0.965,8.55455,3.80434782608696
0.965,8.5697,1.6304347826087
0.965,8.58485,2.17391304347826
0.965,8.6,5.43478260869565
0.965,8.61515,6.52173913043478
0.965,8.6303,3.80434782608696
0.965,8.64545,4.89130434782609
0.965,8.6606,3.80434782608696
0.965,8.67575,5.97826086956522
0.965,8.6909,1.08695652173913
0.965,8.70605,4.34782608695652
0.965,8.7212,4.34782608695652
0.965,8.73635,4.89130434782609
0.965,8.7515,5.97826086956522
0.965,8.76665,9.78260869565217
0.965,8.7818,8.69565217391304
0.965,8.79695,5.43478260869565
0.965,8.8121,7.06521739130435
0.965,8.82725,13.5869565217391
0.965,8.8424,14.1304347826087
0.965,8.8576,13.0434782608696
0.965,8.87275,13.0434782608696
0.965,8.8879,19.0217391304348
0.965,8.90305,14.1304347826087
0.965,8.9182,15.2173913043478
0.965,8.93335,10.3260869565217
0.965,8.9485,9.23913043478261
0.965,8.96365,8.15217391304348
0.965,8.9788,3.80434782608696
0.965,8.99395,7.06521739130435
0.965,9.0091,5.43478260869565
0.965,9.02425,5.97826086956522
0.965,9.0394,8.69565217391304
0.965,9.05455,10.3260869565217
0.965,9.0697,12.5
0.965,9.08485,9.23913043478261
0.965,9.1,10.8695652173913
0.98,8.1,5.97826086956522
0.98,8.11515,3.80434782608696
0.98,8.1303,1.6304347826087
0.98,8.14545,3.80434782608696
0.98,8.1606,1.6304347826087
0.98,8.17575,3.26086956521739
0.98,8.1909,3.80434782608696
0.98,8.20605,2.71739130434783
0.98,8.2212,4.34782608695652
0.98,8.23635,5.97826086956522
0.98,8.2515,7.60869565217391
0.98,8.26665,4.89130434782609
0.98,8.2818,9.23913043478261
0.98,8.29695,13.5869565217391
0.98,8.3121,30.9782608695652
0.98,8.32725,42.3913043478261
0.98,8.3424,33.695652173913
0.98,8.3576,25.5434782608696
0.98,8.37275,13.0434782608696
0.98,8.3879,14.6739130434783
0.98,8.40305,6.52173913043478
0.98,8.4182,7.06521739130435
0.98,8.43335,4.34782608695652
0.98,8.4485,5.43478260869565
0.98,8.46365,4.34782608695652
0.98,8.4788,1.08695652173913
0.98,8.49395,2.71739130434783
0.98,8.5091,5.43478260869565
0.98,8.52425,6.52173913043478
0.98,8.5394,5.43478260869565
0.98,8.55455,2.71739130434783
0.98,8.5697,1.6304347826087
0.98,8.58485,4.89130434782609
0.98,8.6,4.89130434782609
0.98,8.61515,2.17391304347826
0.98,8.6303,1.6304347826087
0.98,8.64545,5.43478260869565
0.98,8.6606,5.43478260869565
0.98,8.67575,3.26086956521739
0.98,8.6909,5.97826086956522
0.98,8.70605,4.89130434782609
0.98,8.7212,3.26086956521739
0.98,8.73635,4.89130434782609
0.98,8.7515,3.80434782608696
0.98,8.76665,2.17391304347826
0.98,8.7818,4.34782608695652
0.98,8.79695,8.15217391304348
0.98,8.8121,12.5
0.98,8.82725,14.6739130434783
0.98,8.8424,14.6739130434783
0.98,8.8576,12.5
0.98,8.87275,14.1304347826087
0.98,8.8879,17.3913043478261
0.98,8.90305,11.9565217391304
0.98,8.9182,16.8478260869565
0.98,8.93335,10.8695652173913
0.98,8.9485,10.8695652173913
0.98,8.96365,4.89130434782609
0.98,8.9788,4.89130434782609
0.98,8.99395,7.60869565217391
0.98,9.0091,5.97826086956522
0.98,9.02425,5.97826086956522
0.98,9.0394,9.23913043478261
0.98,9.05455,9.78260869565217
0.98,9.0697,8.15217391304348
0.98,9.08485,7.60869565217391
0.98,9.1,11.4130434782609
0.995,8.1,3.26086956521739
0.995,8.11515,3.80434782608696
0.995,8.1303,2.71739130434783
0.995,8.14545,1.08695652173913
0.995,8.1606,1.6304347826087
0.995,8.17575,3.26086956521739
0.995,8.1909,3.80434782608696
0.995,8.20605,3.80434782608696
0.995,8.2212,2.17391304347826
0.995,8.23635,4.89130434782609
0.995,8.2515,5.43478260869565
0.995,8.26665,5.43478260869565
0.995,8.2818,11.9565217391304
0.995,8.29695,18.4782608695652
0.995,8.3121,38.5869565217391
0.995,8.32725,36.4130434782609
0.995,8.3424,23.9130434782609
0.995,8.3576,20.1086956521739
0.995,8.37275,7.06521739130435
0.995,8.3879,8.69565217391304
0.995,8.40305,3.80434782608696
0.995,8.4182,4.89130434782609
0.995,8.43335,3.80434782608696
0.995,8.4485,3.80434782608696
0.995,8.46365,2.71739130434783
0.995,8.4788,3.80434782608696
0.995,8.49395,2.17391304347826
0.995,8.5091,4.34782608695652
0.995,8.52425,4.89130434782609
0.995,8.5394,2.71739130434783
0.995,8.55455,3.80434782608696
0.995,8.5697,4.89130434782609
0.995,8.58485,5.43478260869565
0.995,8.6,2.71739130434783
0.995,8.61515,1.6304347826087
0.995,8.6303,5.43478260869565
0.995,8.64545,2.71739130434783
0.995,8.6606,4.34782608695652
0.995,8.67575,3.80434782608696
0.995,8.6909,3.26086956521739
0.995,8.70605,2.71739130434783
0.995,8.7212,3.80434782608696
0.995,8.73635,2.17391304347826
0.995,8.7515,3.26086956521739
0.995,8.76665,4.34782608695652
0.995,8.7818,4.89130434782609
0.995,8.79695,4.34782608695652
0.995,8.8121,4.34782608695652
0.995,8.82725,16.8478260869565
0.995,8.8424,13.5869565217391
0.995,8.8576,19.5652173913043
0.995,8.87275,13.5869565217391
0.995,8.8879,20.1086956521739
0.995,8.90305,14.1304347826087
0.995,8.9182,15.2173913043478
0.995,8.93335,14.1304347826087
0.995,8.9485,10.3260869565217
0.995,8.96365,7.60869565217391
0.995,8.9788,4.89130434782609
0.995,8.99395,4.34782608695652
0.995,9.0091,5.97826086956522
0.995,9.02425,3.26086956521739
0.995,9.0394,5.43478260869565
0.995,9.05455,4.34782608695652
0.995,9.0697,9.23913043478261
0.995,9.08485,8.69565217391304
0.995,9.1,7.60869565217391
1.01,8.1,2.17391304347826
1.01,8.11515,2.17391304347826
1.01,8.1303,4.34782608695652
1.01,8.14545,4.89130434782609
1.01,8.1606,3.26086956521739
1.01,8.17575,4.34782608695652
1.01,8.1909,1.6304347826087
1.01,8.20605,1.6304347826087
1.01,8.2212,6.52173913043478
1.01,8.23635,4.34782608695652
1.01,8.2515,6.52173913043478
1.01,8.26665,5.97826086956522
1.01,8.2818,6.52173913043478
1.01,8.29695,10.8695652173913
1.01,8.3121,36.4130434782609
1.01,8.32725,19.5652173913043
1.01,8.3424,11.9565217391304
1.01,8.3576,7.60869565217391
1.01,8.37275,3.80434782608696
1.01,8.3879,6.52173913043478
1.01,8.40305,3.80434782608696
1.01,8.4182,2.71739130434783
1.01,8.43335,4.89130434782609
1.01,8.4485,2.71739130434783
1.01,8.46365,3.80434782608696
1.01,8.4788,2.71739130434783
1.01,8.49395,2.71739130434783
1.01,8.5091,2.71739130434783
1.01,8.52425,8.15217391304348
1.01,8.5394,4.89130434782609
1.01,8.55455,3.26086956521739
1.01,8.5697,3.26086956521739
1.01,8.58485,3.26086956521739
1.01,8.6,5.43478260869565
1.01,8.61515,2.71739130434783
1.01,8.6303,5.97826086956522
1.01,8.64545,1.6304347826087
1.01,8.6606,3.26086956521739
1.01,8.67575,2.71739130434783
1.01,8.6909,2.71739130434783
1.01,8.70605,3.80434782608696
1.01,8.7212,3.26086956521739
1.01,8.73635,4.89130434782609
1.01,8.7515,3.80434782608696
1.01,8.76665,4.89130434782609
1.01,8.7818,5.43478260869565
1.01,8.79695,7.06521739130435
1.01,8.8121,4.34782608695652
1.01,8.82725,9.23913043478261
1.01,8.8424,14.1304347826087
1.01,8.8576,12.5
1.01,8.87275,15.2173913043478
1.01,8.8879,15.2173913043478
1.01,8.90305,16.304347826087
1.01,8.9182,21.7391304347826
1.01,8.93335,18.4782608695652
1.01,8.9485,12.5
1.01,8.96365,7.06521739130435
1.01,8.9788,4.34782608695652
1.01,8.99395,6.52173913043478
1.01,9.0091,5.43478260869565
1.01,9.02425,4.34782608695652
1.01,9.0394,4.34782608695652
1.01,9.05455,7.06521739130435
1.01,9.0697,5.43478260869565
1.01,9.08485,7.06521739130435
1.01,9.1,8.69565217391304
1.025,8.1,3.26086956521739
1.025,8.11515,2.71739130434783
1.025,8.1303,2.71739130434783
1.025,8.14545,2.71739130434783
1.025,8.1606,4.34782608695652
1.025,8.17575,2.17391304347826
1.025,8.1909,4.34782608695652
1.025,8.20605,2.17391304347826
1.025,8.2212,2.17391304347826
1.025,8.23635,5.97826086956522
1.025,8.2515,7.06521739130435
1.025,8.26665,4.34782608695652
1.025,8.2818,5.43478260869565
1.025,8.29695,16.8478260869565
1.025,8.3121,17.3913043478261
1.025,8.32725,11.9565217391304
1.025,8.3424,2.17391304347826
1.025,8.3576,6.52173913043478
1.025,8.37275,2.71739130434783
1.025,8.3879,2.71739130434783
1.025,8.40305,3.80434782608696
1.025,8.4182,4.34782608695652
1.025,8.43335,3.80434782608696
1.025,8.4485,4.34782608695652
1.025,8.46365,2.71739130434783
1.025,8.4788,6.52173913043478
1.025,8.49395,3.26086956521739
1.025,8.5091,3.80434782608696
1.025,8.52425,7.06521739130435
1.025,8.5394,3.26086956521739
1.025,8.55455,4.89130434782609
1.025,8.5697,3.80434782608696
1.025,8.58485,3.26086956521739
1.025,8.6,3.26086956521739
1.025,8.61515,5.43478260869565
1.025,8.6303,2.71739130434783
1.025,8.64545,5.97826086956522
1.025,8.6606,3.26086956521739
1.025,8.67575,5.43478260869565
1.025,8.6909,3.80434782608696
1.025,8.70605,3.26086956521739
1.025,8.7212,4.34782608695652
1.025,8.73635,2.17391304347826
1.025,8.7515,4.34782608695652
1.025,8.76665,4.34782608695652
1.025,8.7818,3.26086956521739
1.025,8.79695,4.34782608695652
1.025,8.8121,3.26086956521739
1.025,8.82725,8.15217391304348
1.025,8.8424,10.3260869565217
1.025,8.8576,13.0434782608696
1.025,8.87275,12.5
1.025,8.8879,19.5652173913043
1.025,8.90305,13.0434782608696
1.025,8.9182,17.3913043478261
1.025,8.93335,13.0434782608696
1.025,8.9485,14.1304347826087
1.025,8.96365,9.78260869565217
1.025,8.9788,7.06521739130435
1.025,8.99395,7.06521739130435
1.025,9.0091,5.97826086956522
1.025,9.02425,4.34782608695652
1.025,9.0394,4.89130434782609
1.025,9.05455,2.71739130434783
1.025,9.0697,5.97826086956522
1.025,9.08485,9.23913043478261
1.025,9.1,9.23913043478261
1.04,8.1,3.26086956521739
1.04,8.11515,3.26086956521739
1.04,8.1303,2.17391304347826
1.04,8.14545,2.71739130434783
1.04,8.1606,3.80434782608696
1.04,8.17575,3.80434782608696
1.04,8.1909,4.89130434782609
1.04,8.20605,3.80434782608696
1.04,8.2212,3.26086956521739
1.04,8.23635,0.543478260869565
1.04,8.2515,3.80434782608696
1.04,8.26665,1.6304347826087
1.04,8.2818,3.26086956521739
1.04,8.29695,9.78260869565217
1.04,8.3121,8.15217391304348
1.04,8.32725,6.52173913043478
1.04,8.3424,4.34782608695652
1.04,8.3576,1.6304347826087
1.04,8.37275,2.71739130434783
1.04,8.3879,2.71739130434783
1.04,8.40305,3.80434782608696
1.04,8.4182,4.89130434782609
1.04,8.43335,4.89130434782609
1.04,8.4485,4.34782608695652
1.04,8.46365,2.17391304347826
1.04,8.4788,3.26086956521739
1.04,8.49395,2.71739130434783
1.04,8.5091,2.17391304347826
1.04,8.52425,3.26086956521739
1.04,8.5394,4.34782608695652
1.04,8.55455,4.34782608695652
1.04,8.5697,4.34782608695652
1.04,8.58485,5.43478260869565
1.04,8.6,1.6304347826087
1.04,8.61515,4.89130434782609
1.04,8.6303,5.97826086956522
1.04,8.64545,5.97826086956522
1.04,8.6606,3.80434782608696
1.04,8.67575,3.80434782608696
1.04,8.6909,3.26086956521739
1.04,8.70605,1.6304347826087
1.04,8.7212,3.26086956521739
1.04,8.73635,3.80434782608696
1.04,8.7515,4.89130434782609
1.04,8.76665,1.6304347826087
1.04,8.7818,3.26086956521739
1.04,8.79695,3.80434782608696
1.04,8.8121,2.71739130434783
1.04,8.82725,12.5
1.04,8.8424,10.8695652173913
1.04,8.8576,11.4130434782609
1.04,8.87275,14.1304347826087
1.04,8.8879,16.8478260869565
1.04,8.90305,23.3695652173913
1.04,8.9182,25
1.04,8.93335,15.2173913043478
1.04,8.9485,19.5652173913043
1.04,8.96365,11.9565217391304
1.04,8.9788,8.15217391304348
1.04,8.99395,5.43478260869565
1.04,9.0091,5.43478260869565
1.04,9.02425,5.97826086956522
1.04,9.0394,4.34782608695652
1.04,9.05455,5.43478260869565
1.04,9.0697,4.89130434782609
1.04,9.08485,7.60869565217391
1.04,9.1,8.69565217391304
1.055,8.1,3.80434782608696
1.055,8.11515,2.17391304347826
1.055,8.1303,4.34782608695652
1.055,8.14545,1.6304347826087
1.055,8.1606,1.6304347826087
1.055,8.17575,2.71739130434783
1.055,8.1909,3.26086956521739
1.055,8.20605,1.6304347826087
1.055,8.2212,2.17391304347826
1.055,8.23635,3.26086956521739
1.055,8.2515,2.71739130434783
