X,Y,I,In
0.815,8.58485,120,0.652173913043478
0.815,8.6,111,0.603260869565217
0.815,8.61515,93,0.505434782608696
0.815,8.6303,82,0.445652173913043
0.815,8.64545,66,0.358695652173913
0.815,8.6606,46,0.25
0.815,8.67575,52,0.282608695652174
0.815,8.6909,40,0.217391304347826
0.815,8.70605,35,0.190217391304348
0.815,8.7212,29,0.157608695652174
0.815,8.73635,19,0.103260869565217
0.815,8.7515,23,0.125
0.815,8.76665,24,0.130434782608696
0.815,8.7818,23,0.125
0.815,8.79695,15,0.0815217391304348
0.815,8.8121,10,0.0543478260869565
0.815,8.82725,8,0.0434782608695652
0.815,8.8424,14,0.0760869565217391
0.815,8.8576,9,0.0489130434782609
0.815,8.87275,11,0.0597826086956522
0.815,8.8879,17,0.0923913043478261
0.815,8.90305,14,0.0760869565217391
0.815,8.9182,17,0.0923913043478261
0.815,8.93335,33,0.179347826086957
0.815,8.9485,33,0.179347826086957
0.815,8.96365,42,0.228260869565217
0.815,8.9788,54,0.293478260869565
0.815,8.99395,34,0.184782608695652
0.815,9.0091,29,0.157608695652174
0.815,9.02425,21,0.114130434782609
0.815,9.0394,19,0.103260869565217
0.815,9.05455,24,0.130434782608696
0.815,9.0697,11,0.0597826086956522
0.815,9.08485,10,0.0543478260869565
0.815,9.1,13,0.0706521739130435
0.83,8.1,2,0.0108695652173913
0.83,8.11515,13,0.0706521739130435
0.83,8.1303,8,0.0434782608695652
0.83,8.14545,5,0.0271739130434783
0.83,8.1606,2,0.0108695652173913
0.83,8.17575,6,0.0326086956521739
0.83,8.1909,8,0.0434782608695652
0.83,8.20605,12,0.0652173913043478
0.83,8.2212,44,0.239130434782609
0.83,8.23635,87,0.472826086956522
0.83,8.2515,164,0.891304347826087
0.83,8.26665,125,0.679347826086957
0.83,8.2818,170,0.923913043478261
0.83,8.29695,133,0.722826086956522
0.83,8.3121,124,0.673913043478261
0.83,8.32725,118,0.641304347826087
0.83,8.3424,118,0.641304347826087
0.83,8.3576,83,0.451086956521739
0.83,8.37275,78,0.423913043478261
0.83,8.3879,119,0.646739130434783
0.83,8.40305,127,0.690217391304348
0.83,8.4182,124,0.673913043478261
0.83,8.43335,115,0.625
0.83,8.4485,97,0.527173913043478
0.83,8.46365,127,0.690217391304348
0.83,8.4788,145,0.78804347826087
0.83,8.49395,114,0.619565217391304
0.83,8.5091,155,0.842391304347826
0.83,8.52425,124,0.673913043478261
0.83,8.5394,123,0.668478260869565
0.83,8.55455,130,0.706521739130435
0.83,8.5697,123,0.668478260869565
0.83,8.58485,122,0.66304347826087
0.83,8.6,128,0.695652173913043
0.83,8.61515,100,0.543478260869565
0.83,8.6303,77,0.418478260869565
0.83,8.64545,73,0.396739130434783
0.83,8.6606,60,0.326086956521739
0.83,8.67575,52,0.282608695652174
0.83,8.6909,44,0.239130434782609
0.83,8.70605,32,0.173913043478261
0.83,8.7212,30,0.16304347826087
0.83,8.73635,18,0.0978260869565217
0.83,8.7515,24,0.130434782608696
0.83,8.76665,18,0.0978260869565217
0.83,8.7818,17,0.0923913043478261
0.83,8.79695,19,0.103260869565217
0.83,8.8121,12,0.0652173913043478
0.83,8.82725,8,0.0434782608695652
0.83,8.8424,14,0.0760869565217391
0.83,8.8576,6,0.0326086956521739
0.83,8.87275,7,0.0380434782608696
0.83,8.8879,7,0.0380434782608696
0.83,8.90305,9,0.0489130434782609
0.83,8.9182,7,0.0380434782608696
0.83,8.93335,11,0.0597826086956522
0.83,8.9485,28,0.152173913043478
0.83,8.96365,33,0.179347826086957
0.83,8.9788,48,0.260869565217391
0.83,8.99395,29,0.157608695652174
0.83,9.0091,30,0.16304347826087
0.83,9.02425,22,0.119565217391304
0.83,9.0394,21,0.114130434782609
0.83,9.05455,13,0.0706521739130435
0.83,9.0697,10,0.0543478260869565
0.83,9.08485,16,0.0869565217391304
0.83,9.1,16,0.0869565217391304
0.845,8.1,10,0.0543478260869565
0.845,8.11515,11,0.0597826086956522
0.845,8.1303,7,0.0380434782608696
0.845,8.14545,4,0.0217391304347826
0.845,8.1606,8,0.0434782608695652
0.845,8.17575,14,0.0760869565217391
0.845,8.1909,10,0.0543478260869565
0.845,8.20605,25,0.135869565217391
0.845,8.2212,45,0.244565217391304
0.845,8.23635,103,0.559782608695652
0.845,8.2515,150,0.815217391304348
0.845,8.26665,158,0.858695652173913
0.845,8.2818,160,0.869565217391304
0.845,8.29695,153,0.831521739130435
0.845,8.3121,134,0.728260869565217
0.845,8.32725,117,0.635869565217391
0.845,8.3424,114,0.619565217391304
0.845,8.3576,111,0.603260869565217
0.845,8.37275,85,0.46195652173913
0.845,8.3879,151,0.820652173913043
0.845,8.40305,130,0.706521739130435
0.845,8.4182,139,0.755434782608696
0.845,8.43335,125,0.679347826086957
0.845,8.4485,114,0.619565217391304
0.845,8.46365,142,0.771739130434783
0.845,8.4788,160,0.869565217391304
0.845,8.49395,117,0.635869565217391
0.845,8.5091,158,0.858695652173913
0.845,8.52425,151,0.820652173913043
0.845,8.5394,153,0.831521739130435
0.845,8.55455,149,0.809782608695652
0.845,8.5697,113,0.614130434782609
0.845,8.58485,111,0.603260869565217
0.845,8.6,113,0.614130434782609
0.845,8.61515,136,0.739130434782609
0.845,8.6303,87,0.472826086956522
0.845,8.64545,72,0.391304347826087
0.845,8.6606,48,0.260869565217391
0.845,8.67575,41,0.222826086956522
0.845,8.6909,35,0.190217391304348
0.845,8.70605,36,0.195652173913043
0.845,8.7212,33,0.179347826086957
0.845,8.73635,23,0.125
0.845,8.7515,19,0.103260869565217
0.845,8.76665,15,0.0815217391304348
0.845,8.7818,17,0.0923913043478261
0.845,8.79695,24,0.130434782608696
0.845,8.8121,15,0.0815217391304348
0.845,8.82725,6,0.0326086956521739
0.845,8.8424,12,0.0652173913043478
0.845,8.8576,15,0.0815217391304348
0.845,8.87275,8,0.0434782608695652
0.845,8.8879,14,0.0760869565217391
0.845,8.90305,7,0.0380434782608696
0.845,8.9182,15,0.0815217391304348
0.845,8.93335,18,0.0978260869565217
0.845,8.9485,18,0.0978260869565217
0.845,8.96365,19,0.103260869565217
0.845,8.9788,20,0.108695652173913
0.845,8.99395,35,0.190217391304348
0.845,9.0091,33,0.179347826086957
0.845,9.02425,34,0.184782608695652
0.845,9.0394,24,0.130434782608696
0.845,9.05455,33,0.179347826086957
0.845,9.0697,14,0.0760869565217391
0.845,9.08485,8,0.0434782608695652
0.845,9.1,6,0.0326086956521739
0.86,8.1,15,0.0815217391304348
0.86,8.11515,7,0.0380434782608696
0.86,8.1303,5,0.0271739130434783
0.86,8.14545,5,0.0271739130434783
0.86,8.1606,5,0.0271739130434783
0.86,8.17575,8,0.0434782608695652
0.86,8.1909,24,0.130434782608696
0.86,8.20605,16,0.0869565217391304
0.86,8.2212,15,0.0815217391304348
0.86,8.23635,89,0.483695652173913
0.86,8.2515,132,0.717391304347826
0.86,8.26665,184,1
0.86,8.2818,178,0.967391304347826
0.86,8.29695,122,0.66304347826087
0.86,8.3121,108,0.58695652173913
0.86,8.32725,126,0.684782608695652
0.86,8.3424,101,0.548913043478261
0.86,8.3576,96,0.521739130434783
0.86,8.37275,74,0.402173913043478
0.86,8.3879,92,0.5
0.86,8.40305,115,0.625
0.86,8.4182,117,0.635869565217391
0.86,8.43335,132,0.717391304347826
0.86,8.4485,143,0.777173913043478
0.86,8.46365,131,0.71195652173913
0.86,8.4788,141,0.766304347826087
0.86,8.49395,137,0.744565217391304
0.86,8.5091,158,0.858695652173913
0.86,8.52425,137,0.744565217391304
0.86,8.5394,158,0.858695652173913
0.86,8.55455,143,0.777173913043478
0.86,8.5697,143,0.777173913043478
0.86,8.58485,144,0.782608695652174
0.86,8.6,105,0.570652173913043
0.86,8.61515,97,0.527173913043478
0.86,8.6303,94,0.510869565217391
0.86,8.64545,76,0.41304347826087
0.86,8.6606,46,0.25
0.86,8.67575,45,0.244565217391304
0.86,8.6909,38,0.206521739130435
0.86,8.70605,39,0.21195652173913
0.86,8.7212,35,0.190217391304348
0.86,8.73635,33,0.179347826086957
0.86,8.7515,32,0.173913043478261
0.86,8.76665,24,0.130434782608696
0.86,8.7818,26,0.141304347826087
0.86,8.79695,21,0.114130434782609
0.86,8.8121,26,0.141304347826087
0.86,8.82725,16,0.0869565217391304
0.86,8.8424,11,0.0597826086956522
0.86,8.8576,11,0.0597826086956522
0.86,8.87275,9,0.0489130434782609
0.86,8.8879,7,0.0380434782608696
0.86,8.90305,10,0.0543478260869565
0.86,8.9182,9,0.0489130434782609
0.86,8.93335,20,0.108695652173913
0.86,8.9485,23,0.125
0.86,8.96365,14,0.0760869565217391
0.86,8.9788,38,0.206521739130435
0.86,8.99395,24,0.130434782608696
0.86,9.0091,34,0.184782608695652
0.86,9.02425,32,0.173913043478261
0.86,9.0394,29,0.157608695652174
0.86,9.05455,30,0.16304347826087
0.86,9.0697,21,0.114130434782609
0.86,9.08485,20,0.108695652173913
0.86,9.1,17,0.0923913043478261
0.875,8.1,5,0.0271739130434783
0.875,8.11515,12,0.0652173913043478
0.875,8.1303,5,0.0271739130434783
0.875,8.14545,6,0.0326086956521739
0.875,8.1606,8,0.0434782608695652
0.875,8.17575,13,0.0706521739130435
0.875,8.1909,15,0.0815217391304348
0.875,8.20605,19,0.103260869565217
0.875,8.2212,69,0.375
0.875,8.23635,118,0.641304347826087
0.875,8.2515,159,0.864130434782609
0.875,8.26665,164,0.891304347826087
0.875,8.2818,160,0.869565217391304
0.875,8.29695,132,0.717391304347826
0.875,8.3121,117,0.635869565217391
0.875,8.32725,94,0.510869565217391
0.875,8.3424,74,0.402173913043478
0.875,8.3576,46,0.25
0.875,8.37275,53,0.28804347826087
0.875,8.3879,101,0.548913043478261
0.875,8.40305,116,0.630434782608696
0.875,8.4182,117,0.635869565217391
0.875,8.43335,127,0.690217391304348
0.875,8.4485,131,0.71195652173913
0.875,8.46365,135,0.733695652173913
0.875,8.4788,111,0.603260869565217
0.875,8.49395,157,0.853260869565217
0.875,8.5091,151,0.820652173913043
0.875,8.52425,149,0.809782608695652
0.875,8.5394,143,0.777173913043478
0.875,8.55455,138,0.75
0.875,8.5697,175,0.951086956521739
0.875,8.58485,150,0.815217391304348
0.875,8.6,122,0.66304347826087
0.875,8.61515,104,0.565217391304348
0.875,8.6303,90,0.489130434782609
0.875,8.64545,64,0.347826086956522
0.875,8.6606,52,0.282608695652174
0.875,8.67575,35,0.190217391304348
0.875,8.6909,35,0.190217391304348
0.875,8.70605,30,0.16304347826087
0.875,8.7212,14,0.0760869565217391
0.875,8.73635,21,0.114130434782609
0.875,8.7515,27,0.146739130434783
0.875,8.76665,21,0.114130434782609
0.875,8.7818,33,0.179347826086957
0.875,8.79695,24,0.130434782608696
0.875,8.8121,16,0.0869565217391304
0.875,8.82725,23,0.125
0.875,8.8424,16,0.0869565217391304
0.875,8.8576,17,0.0923913043478261
0.875,8.87275,15,0.0815217391304348
0.875,8.8879,18,0.0978260869565217
0.875,8.90305,12,0.0652173913043478
0.875,8.9182,8,0.0434782608695652
0.875,8.93335,9,0.0489130434782609
0.875,8.9485,11,0.0597826086956522
0.875,8.96365,13,0.0706521739130435
0.875,8.9788,16,0.0869565217391304
0.875,8.99395,19,0.103260869565217
0.875,9.0091,37,0.201086956521739
0.875,9.02425,28,0.152173913043478
0.875,9.0394,24,0.130434782608696
0.875,9.05455,27,0.146739130434783
0.875,9.0697,30,0.16304347826087
0.875,9.08485,13,0.0706521739130435
0.875,9.1,11,0.0597826086956522
0.89,8.1,5,0.0271739130434783
0.89,8.11515,7,0.0380434782608696
0.89,8.1303,3,0.016304347826087
0.89,8.14545,8,0.0434782608695652
0.89,8.1606,13,0.0706521739130435
0.89,8.17575,10,0.0543478260869565
0.89,8.1909,15,0.0815217391304348
0.89,8.20605,32,0.173913043478261
0.89,8.2212,81,0.440217391304348
0.89,8.23635,129,0.701086956521739
0.89,8.2515,161,0.875
0.89,8.26665,176,0.956521739130435
0.89,8.2818,153,0.831521739130435
0.89,8.29695,122,0.66304347826087
0.89,8.3121,94,0.510869565217391
0.89,8.32725,47,0.255434782608696
0.89,8.3424,40,0.217391304347826
0.89,8.3576,35,0.190217391304348
0.89,8.37275,50,0.271739130434783
0.89,8.3879,117,0.635869565217391
0.89,8.40305,107,0.581521739130435
0.89,8.4182,118,0.641304347826087
0.89,8.43335,97,0.527173913043478
0.89,8.4485,102,0.554347826086957
0.89,8.46365,99,0.53804347826087
0.89,8.4788,84,0.456521739130435
0.89,8.49395,90,0.489130434782609
0.89,8.5091,110,0.597826086956522
0.89,8.52425,121,0.657608695652174
0.89,8.5394,95,0.516304347826087
0.89,8.55455,116,0.630434782608696
0.89,8.5697,128,0.695652173913043
0.89,8.58485,112,0.608695652173913
0.89,8.6,133,0.722826086956522
0.89,8.61515,82,0.445652173913043
0.89,8.6303,64,0.347826086956522
0.89,8.64545,54,0.293478260869565
0.89,8.6606,44,0.239130434782609
0.89,8.67575,29,0.157608695652174
0.89,8.6909,33,0.179347826086957
0.89,8.70605,32,0.173913043478261
0.89,8.7212,33,0.179347826086957
0.89,8.73635,23,0.125
0.89,8.7515,21,0.114130434782609
0.89,8.76665,27,0.146739130434783
0.89,8.7818,22,0.119565217391304
0.89,8.79695,20,0.108695652173913
0.89,8.8121,21,0.114130434782609
0.89,8.82725,24,0.130434782608696
0.89,8.8424,27,0.146739130434783
0.89,8.8576,23,0.125
0.89,8.87275,16,0.0869565217391304
0.89,8.8879,9,0.0489130434782609
0.89,8.90305,13,0.0706521739130435
0.89,8.9182,8,0.0434782608695652
0.89,8.93335,17,0.0923913043478261
0.89,8.9485,5,0.0271739130434783
0.89,8.96365,11,0.0597826086956522
0.89,8.9788,16,0.0869565217391304
0.89,8.99395,18,0.0978260869565217
0.89,9.0091,24,0.130434782608696
0.89,9.02425,28,0.152173913043478
0.89,9.0394,23,0.125
0.89,9.05455,20,0.108695652173913
0.89,9.0697,24,0.130434782608696
0.89,9.08485,20,0.108695652173913
0.89,9.1,11,0.0597826086956522
0.905,8.1,7,0.0380434782608696
0.905,8.11515,11,0.0597826086956522
0.905,8.1303,10,0.0543478260869565
0.905,8.14545,9,0.0489130434782609
0.905,8.1606,6,0.0326086956521739
0.905,8.17575,16,0.0869565217391304
0.905,8.1909,13,0.0706521739130435
0.905,8.20605,36,0.195652173913043
0.905,8.2212,85,0.46195652173913
0.905,8.23635,124,0.673913043478261
0.905,8.2515,135,0.733695652173913
0.905,8.26665,137,0.744565217391304
0.905,8.2818,87,0.472826086956522
0.905,8.29695,51,0.277173913043478
0.905,8.3121,35,0.190217391304348
0.905,8.32725,26,0.141304347826087
0.905,8.3424,35,0.190217391304348
0.905,8.3576,52,0.282608695652174
0.905,8.37275,67,0.364130434782609
0.905,8.3879,110,0.597826086956522
0.905,8.40305,105,0.570652173913043
0.905,8.4182,97,0.527173913043478
0.905,8.43335,71,0.385869565217391
0.905,8.4485,80,0.434782608695652
0.905,8.46365,71,0.385869565217391
0.905,8.4788,70,0.380434782608696
0.905,8.49395,63,0.342391304347826
0.905,8.5091,59,0.320652173913043
0.905,8.52425,55,0.298913043478261
0.905,8.5394,58,0.315217391304348
0.905,8.55455,60,0.326086956521739
0.905,8.5697,73,0.396739130434783
0.905,8.58485,117,0.635869565217391
0.905,8.6,111,0.603260869565217
0.905,8.61515,72,0.391304347826087
0.905,8.6303,59,0.320652173913043
0.905,8.64545,40,0.217391304347826
0.905,8.6606,26,0.141304347826087
0.905,8.67575,19,0.103260869565217
0.905,8.6909,26,0.141304347826087
0.905,8.70605,14,0.0760869565217391
0.905,8.7212,17,0.0923913043478261
0.905,8.73635,23,0.125
0.905,8.7515,38,0.206521739130435
0.905,8.76665,37,0.201086956521739
0.905,8.7818,27,0.146739130434783
0.905,8.79695,25,0.135869565217391
0.905,8.8121,23,0.125
0.905,8.82725,28,0.152173913043478
0.905,8.8424,24,0.130434782608696
0.905,8.8576,25,0.135869565217391
0.905,8.87275,17,0.0923913043478261
0.905,8.8879,10,0.0543478260869565
0.905,8.90305,12,0.0652173913043478
0.905,8.9182,10,0.0543478260869565
0.905,8.93335,13,0.0706521739130435
0.905,8.9485,8,0.0434782608695652
0.905,8.96365,13,0.0706521739130435
0.905,8.9788,16,0.0869565217391304
0.905,8.99395,14,0.0760869565217391
0.905,9.0091,12,0.0652173913043478
0.905,9.02425,16,0.0869565217391304
0.905,9.0394,29,0.157608695652174
0.905,9.05455,18,0.0978260869565217
0.905,9.0697,23,0.125
0.905,9.08485,21,0.114130434782609
0.905,9.1,17,0.0923913043478261
0.92,8.1,10,0.0543478260869565
0.92,8.11515,10,0.0543478260869565
0.92,8.1303,3,0.016304347826087
0.92,8.14545,6,0.0326086956521739
0.92,8.1606,10,0.0543478260869565
0.92,8.17575,5,0.0271739130434783
0.92,8.1909,12,0.0652173913043478
0.92,8.20605,30,0.16304347826087
0.92,8.2212,101,0.548913043478261
0.92,8.23635,92,0.5
0.92,8.2515,101,0.548913043478261
0.92,8.26665,72,0.391304347826087
0.92,8.2818,34,0.184782608695652
0.92,8.29695,13,0.0706521739130435
0.92,8.3121,24,0.130434782608696
0.92,8.32725,21,0.114130434782609
0.92,8.3424,36,0.195652173913043
0.92,8.3576,74,0.402173913043478
0.92,8.37275,85,0.46195652173913
0.92,8.3879,97,0.527173913043478
0.92,8.40305,87,0.472826086956522
0.92,8.4182,81,0.440217391304348
0.92,8.43335,67,0.364130434782609
0.92,8.4485,58,0.315217391304348
0.92,8.46365,39,0.21195652173913
0.92,8.4788,30,0.16304347826087
0.92,8.49395,22,0.119565217391304
0.92,8.5091,25,0.135869565217391
0.92,8.52425,19,0.103260869565217
0.92,8.5394,24,0.130434782608696
0.92,8.55455,41,0.222826086956522
0.92,8.5697,36,0.195652173913043
0.92,8.58485,40,0.217391304347826
0.92,8.6,51,0.277173913043478
0.92,8.61515,58,0.315217391304348
0.92,8.6303,30,0.16304347826087
0.92,8.64545,19,0.103260869565217
0.92,8.6606,11,0.0597826086956522
0.92,8.67575,16,0.0869565217391304
0.92,8.6909,15,0.0815217391304348
0.92,8.70605,7,0.0380434782608696
0.92,8.7212,22,0.119565217391304
0.92,8.73635,25,0.135869565217391
0.92,8.7515,19,0.103260869565217
0.92,8.76665,12,0.0652173913043478
0.92,8.7818,27,0.146739130434783
0.92,8.79695,23,0.125
0.92,8.8121,22,0.119565217391304
0.92,8.82725,25,0.135869565217391
0.92,8.8424,22,0.119565217391304
0.92,8.8576,23,0.125
0.92,8.87275,18,0.0978260869565217
0.92,8.8879,18,0.0978260869565217
0.92,8.90305,23,0.125
0.92,8.9182,16,0.0869565217391304
0.92,8.93335,11,0.0597826086956522
0.92,8.9485,11,0.0597826086956522
0.92,8.96365,12,0.0652173913043478
0.92,8.9788,12,0.0652173913043478
0.92,8.99395,14,0.0760869565217391
0.92,9.0091,15,0.0815217391304348
0.92,9.02425,22,0.119565217391304
0.92,9.0394,12,0.0652173913043478
0.92,9.05455,23,0.125
0.92,9.0697,26,0.141304347826087
0.92,9.08485,29,0.157608695652174
0.92,9.1,15,0.0815217391304348
0.935,8.1,2,0.0108695652173913
0.935,8.11515,11,0.0597826086956522
0.935,8.1303,7,0.0380434782608696
0.935,8.14545,7,0.0380434782608696
0.935,8.1606,2,0.0108695652173913
0.935,8.17575,7,0.0380434782608696
0.935,8.1909,20,0.108695652173913
0.935,8.20605,18,0.0978260869565217
0.935,8.2212,60,0.326086956521739
0.935,8.23635,68,0.369565217391304
0.935,8.2515,41,0.222826086956522
0.935,8.26665,19,0.103260869565217
0.935,8.2818,14,0.0760869565217391
0.935,8.29695,18,0.0978260869565217
0.935,8.3121,20,0.108695652173913
0.935,8.32725,28,0.152173913043478
0.935,8.3424,62,0.33695652173913
0.935,8.3576,76,0.41304347826087
0.935,8.37275,70,0.380434782608696
0.935,8.3879,82,0.445652173913043
0.935,8.40305,86,0.467391304347826
0.935,8.4182,42,0.228260869565217
0.935,8.43335,39,0.21195652173913
0.935,8.4485,33,0.179347826086957
0.935,8.46365,21,0.114130434782609
0.935,8.4788,20,0.108695652173913
0.935,8.49395,6,0.0326086956521739
0.935,8.5091,17,0.0923913043478261
0.935,8.52425,11,0.0597826086956522
0.935,8.5394,9,0.0489130434782609
0.935,8.55455,10,0.0543478260869565
0.935,8.5697,11,0.0597826086956522
0.935,8.58485,20,0.108695652173913
0.935,8.6,27,0.146739130434783
0.935,8.61515,21,0.114130434782609
0.935,8.6303,14,0.0760869565217391
0.935,8.64545,21,0.114130434782609
0.935,8.6606,14,0.0760869565217391
0.935,8.67575,11,0.0597826086956522
0.935,8.6909,8,0.0434782608695652
0.935,8.70605,6,0.0326086956521739
0.935,8.7212,12,0.0652173913043478
0.935,8.73635,22,0.119565217391304
0.935,8.7515,33,0.179347826086957
0.935,8.76665,13,0.0706521739130435
0.935,8.7818,12,0.0652173913043478
0.935,8.79695,17,0.0923913043478261
0.935,8.8121,16,0.0869565217391304
0.935,8.82725,18,0.0978260869565217
0.935,8.8424,25,0.135869565217391
0.935,8.8576,22,0.119565217391304
0.935,8.87275,26,0.141304347826087
0.935,8.8879,22,0.119565217391304
0.935,8.90305,19,0.103260869565217
0.935,8.9182,20,0.108695652173913
0.935,8.93335,12,0.0652173913043478
0.935,8.9485,14,0.0760869565217391
0.935,8.96365,15,0.0815217391304348
0.935,8.9788,16,0.0869565217391304
0.935,8.99395,17,0.0923913043478261
0.935,9.0091,10,0.0543478260869565
0.935,9.02425,12,0.0652173913043478
0.935,9.0394,19,0.103260869565217
0.935,9.05455,23,0.125
0.935,9.0697,21,0.114130434782609
0.935,9.08485,15,0.0815217391304348
0.935,9.1,19,0.103260869565217
0.95,8.1,5,0.0271739130434783
0.95,8.11515,5,0.0271739130434783
0.95,8.1303,7,0.0380434782608696
0.95,8.14545,14,0.0760869565217391
0.95,8.1606,3,0.016304347826087
0.95,8.17575,7,0.0380434782608696
0.95,8.1909,13,0.0706521739130435
0.95,8.20605,16,0.0869565217391304
0.95,8.2212,19,0.103260869565217
0.95,8.23635,16,0.0869565217391304
0.95,8.2515,10,0.0543478260869565
0.95,8.26665,9,0.0489130434782609
0.95,8.2818,11,0.0597826086956522
0.95,8.29695,13,0.0706521739130435
0.95,8.3121,28,0.152173913043478
0.95,8.32725,56,0.304347826086957
0.95,8.3424,71,0.385869565217391
0.95,8.3576,60,0.326086956521739
0.95,8.37275,58,0.315217391304348
0.95,8.3879,64,0.347826086956522
0.95,8.40305,49,0.266304347826087
0.95,8.4182,32,0.173913043478261
0.95,8.43335,23,0.125
0.95,8.4485,10,0.0543478260869565
0.95,8.46365,15,0.0815217391304348
0.95,8.4788,7,0.0380434782608696
0.95,8.49395,12,0.0652173913043478
0.95,8.5091,10,0.0543478260869565
0.95,8.52425,11,0.0597826086956522
0.95,8.5394,9,0.0489130434782609
0.95,8.55455,6,0.0326086956521739
0.95,8.5697,12,0.0652173913043478
0.95,8.58485,10,0.0543478260869565
0.95,8.6,9,0.0489130434782609
0.95,8.61515,10,0.0543478260869565
0.95,8.6303,10,0.0543478260869565
0.95,8.64545,9,0.0489130434782609
0.95,8.6606,9,0.0489130434782609
0.95,8.67575,10,0.0543478260869565
0.95,8.6909,3,0.016304347826087
0.95,8.70605,6,0.0326086956521739
0.95,8.7212,12,0.0652173913043478
0.95,8.73635,18,0.0978260869565217
0.95,8.7515,17,0.0923913043478261
0.95,8.76665,15,0.0815217391304348
0.95,8.7818,25,0.135869565217391
0.95,8.79695,17,0.0923913043478261
0.95,8.8121,10,0.0543478260869565
0.95,8.82725,28,0.152173913043478
0.95,8.8424,33,0.179347826086957
0.95,8.8576,25,0.135869565217391
0.95,8.87275,21,0.114130434782609
0.95,8.8879,30,0.16304347826087
0.95,8.90305,21,0.114130434782609
0.95,8.9182,22,0.119565217391304
0.95,8.93335,12,0.0652173913043478
0.95,8.9485,10,0.0543478260869565
0.95,8.96365,12,0.0652173913043478
0.95,8.9788,17,0.0923913043478261
0.95,8.99395,11,0.0597826086956522
0.95,9.0091,16,0.0869565217391304
0.95,9.02425,17,0.0923913043478261
0.95,9.0394,16,0.0869565217391304
0.95,9.05455,15,0.0815217391304348
0.95,9.0697,17,0.0923913043478261
0.95,9.08485,16,0.0869565217391304
0.95,9.1,14,0.0760869565217391
0.965,8.1,4,0.0217391304347826
0.965,8.11515,6,0.0326086956521739
0.965,8.1303,6,0.0326086956521739
0.965,8.14545,4,0.0217391304347826
0.965,8.1606,2,0.0108695652173913
0.965,8.17575,7,0.0380434782608696
0.965,8.1909,5,0.0271739130434783
0.965,8.20605,9,0.0489130434782609
0.965,8.2212,7,0.0380434782608696
0.965,8.23635,11,0.0597826086956522
0.965,8.2515,5,0.0271739130434783
0.965,8.26665,9,0.0489130434782609
0.965,8.2818,14,0.0760869565217391
0.965,8.29695,17,0.0923913043478261
0.965,8.3121,47,0.255434782608696
0.965,8.32725,64,0.347826086956522
0.965,8.3424,71,0.385869565217391
0.965,8.3576,70,0.380434782608696
0.965,8.37275,43,0.233695652173913
0.965,8.3879,44,0.239130434782609
0.965,8.40305,18,0.0978260869565217
0.965,8.4182,13,0.0706521739130435
0.965,8.43335,16,0.0869565217391304
0.965,8.4485,8,0.0434782608695652
0.965,8.46365,10,0.0543478260869565
0.965,8.4788,9,0.0489130434782609
0.965,8.49395,6,0.0326086956521739
0.965,8.5091,6,0.0326086956521739
0.965,8.52425,7,0.0380434782608696
0.965,8.5394,7,0.0380434782608696
0.965,8.55455,7,0.0380434782608696
0.965,8.5697,3,0.016304347826087
0.965,8.58485,4,0.0217391304347826
0.965,8.6,10,0.0543478260869565
0.965,8.61515,12,0.0652173913043478
0.965,8.6303,7,0.0380434782608696
0.965,8.64545,9,0.0489130434782609
0.965,8.6606,7,0.0380434782608696
0.965,8.67575,11,0.0597826086956522
0.965,8.6909,2,0.0108695652173913
0.965,8.70605,8,0.0434782608695652
0.965,8.7212,8,0.0434782608695652
0.965,8.73635,9,0.0489130434782609
0.965,8.7515,11,0.0597826086956522
0.965,8.76665,18,0.0978260869565217
0.965,8.7818,16,0.0869565217391304
0.965,8.79695,10,0.0543478260869565
0.965,8.8121,13,0.0706521739130435
0.965,8.82725,25,0.135869565217391
0.965,8.8424,26,0.141304347826087
0.965,8.8576,24,0.130434782608696
0.965,8.87275,24,0.130434782608696
0.965,8.8879,35,0.190217391304348
0.965,8.90305,26,0.141304347826087
0.965,8.9182,28,0.152173913043478
0.965,8.93335,19,0.103260869565217
0.965,8.9485,17,0.0923913043478261
0.965,8.96365,15,0.0815217391304348
0.965,8.9788,7,0.0380434782608696
0.965,8.99395,13,0.0706521739130435
0.965,9.0091,10,0.0543478260869565
0.965,9.02425,11,0.0597826086956522
0.965,9.0394,16,0.0869565217391304
0.965,9.05455,19,0.103260869565217
0.965,9.0697,23,0.125
0.965,9.08485,17,0.0923913043478261
0.965,9.1,20,0.108695652173913
0.98,8.1,11,0.0597826086956522
0.98,8.11515,7,0.0380434782608696
0.98,8.1303,3,0.016304347826087
0.98,8.14545,7,0.0380434782608696
0.98,8.1606,3,0.016304347826087
0.98,8.17575,6,0.0326086956521739
0.98,8.1909,7,0.0380434782608696
0.98,8.20605,5,0.0271739130434783
0.98,8.2212,8,0.0434782608695652
0.98,8.23635,11,0.0597826086956522
0.98,8.2515,14,0.0760869565217391
0.98,8.26665,9,0.0489130434782609
0.98,8.2818,17,0.0923913043478261
0.98,8.29695,25,0.135869565217391
0.98,8.3121,57,0.309782608695652
0.98,8.32725,78,0.423913043478261
0.98,8.3424,62,0.33695652173913
0.98,8.3576,47,0.255434782608696
0.98,8.37275,24,0.130434782608696
0.98,8.3879,27,0.146739130434783
0.98,8.40305,12,0.0652173913043478
0.98,8.4182,13,0.0706521739130435
0.98,8.43335,8,0.0434782608695652
