e         norm        nbkg        flat        fbkg        nder        nsec
  7589.7991        1.0043273        1.0067343       0.99756532       0.99997239       0.24689010E-03   0.29372684E-04
  7594.0825        1.0063473        1.0077798       0.99861417        1.0000467       0.46490134E-03   0.37242903E-04
  7598.3784        1.0083159        1.0088412       0.99959209        1.0001175       0.56641108E-03  -0.13654292E-04
  7602.6926        1.0112242        1.0099180        1.0014889        1.0001828       0.34733670E-03  -0.55082878E-04
  7607.0287        1.0113204        1.0110090        1.0005516        1.0002403       0.89928652E-04  -0.15611024E-04
  7611.3850        1.0120059        1.0121117        1.0001817        1.0002876       0.21163821E-03   0.32918837E-04
  7615.7635        1.0131691        1.0132245        1.0002670        1.0003225       0.37746848E-03   0.23036866E-04
  7620.1604        1.0153183        1.0143442        1.0013164        1.0003424       0.41379557E-03  -0.32512621E-04
  7624.5721        1.0168140        1.0154677        1.0016911        1.0003449       0.91080049E-04  -0.42136651E-04
  7629.0003        1.0161235        1.0165930       0.99985779        1.0003274       0.41312173E-04   0.89765171E-05
  7633.4510        1.0171808        1.0177193       0.99974877        1.0002873       0.17078181E-03   0.11620318E-04
  7637.9241        1.0176475        1.0188441       0.99902528        1.0002220       0.14500899E-03   0.39514787E-05
  7642.4140        1.0184805        1.0199634       0.99864556        1.0001286       0.20619903E-03   0.12228068E-04
  7646.9208        1.0195026        1.0210749       0.99843210        1.0000045       0.25502169E-03   0.12971889E-04
  7651.4522        1.0207854        1.0221776       0.99845426       0.99984653       0.32344101E-03   0.14920518E-05
  7656.0005        1.0224393        1.0232671       0.99882418       0.99965202       0.26856907E-03  -0.84177804E-06
  7660.5640        1.0232326        1.0243401       0.99831047       0.99941811       0.31577086E-03   0.17725412E-04
  7665.1503        1.0253286        1.0253958       0.99907410       0.99914136       0.43075356E-03  -0.76709517E-05
  7669.7538        1.0271911        1.0264297       0.99958028       0.99881895       0.24527611E-03  -0.24961287E-04
  7674.3765        1.0275915        1.0274395       0.99859948       0.99844757       0.20045733E-03  -0.67746454E-06
  7679.0183        1.0290483        1.0284222       0.99864995       0.99802397       0.23899976E-03  -0.66171947E-05
  7683.6833        1.0298159        1.0293754       0.99798474       0.99754438       0.13887262E-03  -0.46004975E-05
  7688.3617        1.0303458        1.0302941       0.99705810       0.99700642       0.19601533E-03   0.17857249E-04
  7693.0558        1.0316530        1.0311754       0.99688406       0.99640655       0.30624010E-03   0.23100792E-04
  7697.7789        1.0332297        1.0320186       0.99695037       0.99573938       0.41355823E-03  -0.21882770E-04
  7702.5176        1.0355660        1.0328179       0.99775112       0.99500307       0.99188740E-04  -0.39195874E-04
  7707.2759        1.0341717        1.0335704       0.99479458       0.99419338       0.41312163E-04   0.14736983E-04
  7712.0500        1.0359598        1.0342722       0.99499482       0.99330726       0.23966767E-03  -0.11343689E-04
  7716.8419        1.0364644        1.0349200       0.99388497       0.99234064      -0.67200692E-04  -0.39705240E-04
  7721.6593        1.0353141        1.0355110       0.99109088       0.99128790      -0.14186955E-03   0.23942921E-04
  7726.4946        1.0350949        1.0360406       0.98920083       0.99014660       0.16391293E-03   0.26280724E-04
  7731.3458        1.0369019        1.0365049       0.98931017       0.98891326       0.11270055E-03  -0.18347723E-04
  7736.2151        1.0361905        1.0369001       0.98687364       0.98758335      -0.14437248E-04  -0.91122243E-06
  7741.1083        1.0367609        1.0372228       0.98568900       0.98615094       0.10380478E-03   0.10761767E-04
  7746.0196        1.0372082        1.0374684       0.98435306       0.98461332       0.91076346E-04  -0.25916597E-05
