 e norm nbkg flat fbkg nder nsec
 7114.3966 0.41308283E-01 0.41308291E-01 0.41308291E-01 0.41308291E-01 -0.13689068E-01 0.25682820E-02
 7114.4948 0.40006125E-01 0.40006133E-01 0.40006133E-01 0.40006133E-01 -0.12636088E-01 0.16812917E-01
 7114.5946 0.38806198E-01 0.38806206E-01 0.38806206E-01 0.38806206E-01 -0.10359926E-01 0.14241214E-01
 7114.6961 0.37920776E-01 0.37920784E-01 0.37920784E-01 0.37920784E-01 -0.97694743E-02 0.14430299E-01
 7114.7942 0.36855635E-01 0.36855642E-01 0.36855642E-01 0.36855642E-01 -0.74787869E-02 0.33211459E-01
 7114.8941 0.36439767E-01 0.36439774E-01 0.36439774E-01 0.36439774E-01 -0.31926756E-02 0.25715493E-01
 7114.9972 0.36207697E-01 0.36207705E-01 0.36207705E-01 0.36207705E-01 -0.22599562E-02 0.81185932E-02
 7115.0987 0.35977409E-01 0.35977416E-01 0.35977416E-01 0.35977416E-01 -0.15317169E-02 0.13136529E-01
 7115.1985 0.35899334E-01 0.35899341E-01 0.35899341E-01 0.35899341E-01 0.38467670E-03 0.14682419E-01
 7115.3000 0.36054855E-01 0.36054862E-01 0.36054862E-01 0.36054862E-01 0.14242357E-02 0.71307861E-02
 7115.3982 0.36183746E-01 0.36183754E-01 0.36183754E-01 0.36183754E-01 0.18086590E-02 0.14865572E-01
 7115.4948 0.36407163E-01 0.36407171E-01 0.36407171E-01 0.36407171E-01 0.43199004E-02 0.22537050E-01
 7115.5930 0.37025241E-01 0.37025249E-01 0.37025249E-01 0.37025249E-01 0.61987637E-02 0.14392323E-01
 7115.6929 0.37634983E-01 0.37634991E-01 0.37634991E-01 0.37634991E-01 0.71706598E-02 0.12025146E-01
 7115.7911 0.38445613E-01 0.38445620E-01 0.38445621E-01 0.38445620E-01 0.85807167E-02 0.10014925E-01
 7115.8893 0.39320657E-01 0.39320664E-01 0.39320664E-01 0.39320664E-01 0.91380819E-02 0.39291529E-02
